ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
477819777	500	100722	0.38502	0.61498	0.410672	0.589328
477819777	500	100723	0.384646	0.615354	0.397624	0.602376
477819777	500	100724	0.38367	0.61633	0.406944	0.593056
477819777	500	100725	0.386345	0.613655	0.404781	0.595219
477819777	500	100726	0.39167	0.60833	0.394327	0.605673
477819777	500	100727	0.384831	0.615169	0.423445	0.576555
477819777	500	100728	0.384274	0.615726	0.414286	0.585714
477819777	500	100729	0.392672	0.607328	0.425874	0.574126
477819777	500	100730	0.3956	0.6044	0.4252	0.5748
477819777	500	100731	0.376327	0.623673	0.413333	0.586667
477819777	500	100732	0.367451	0.632549	0.416735	0.583265
477819777	500	100733	0.366667	0.633333	0.406939	0.593061
477819777	500	100734	0.367535	0.632465	0.417565	0.582435
477819777	500	100735	0.359509	0.640491	0.398434	0.601566
477819777	500	100736	0.356313	0.643687	0.406387	0.593613
477819777	500	100737	0.362753	0.637247	0.417787	0.582213
477819777	500	100738	0.361958	0.638042	0.418262	0.581738
477819777	500	100739	0.349879	0.650121	0.412371	0.587629
477819777	500	100740	0.344978	0.655022	0.411125	0.588875
477819777	500	100741	0.348472	0.651528	0.41505	0.58495
477819777	500	100742	0.349673	0.650327	0.413009	0.586991
477819777	500	100743	0.355279	0.644721	0.409725	0.590275
477819777	500	100744	0.353649	0.646351	0.41261	0.58739
477819777	500	100745	0.347535	0.652465	0.413793	0.586207
477819777	500	100746	0.336574	0.663426	0.426314	0.573686
477819777	500	100747	0.337641	0.662359	0.427496	0.572504
477819777	500	100748	0.320275	0.679725	0.432647	0.567353
477819777	500	100749	0.305365	0.694635	0.418485	0.581515
477819777	500	100750	0.297405	0.702595	0.425251	0.574749
477819777	500	100751	0.298944	0.701056	0.4145	0.5855
477819777	500	100752	0.301166	0.698834	0.412256	0.587744
477819777	500	100753	0.302054	0.697946	0.421136	0.578864
477819777	500	100754	0.301818	0.698182	0.442376	0.557624
477819777	500	100755	0.292749	0.707251	0.448575	0.551425
477819777	500	100756	0.3008	0.6992	0.4536	0.5464
477819777	500	100757	0.309002	0.690998	0.452249	0.547751
477819777	500	100758	0.291751	0.708249	0.467197	0.532803
477819777	500	100759	0.308029	0.691971	0.469404	0.530596
477819777	500	100760	0.30701	0.69299	0.453932	0.546068
477819777	500	100761	0.305313	0.694687	0.455609	0.544391
477819777	500	100762	0.315091	0.684909	0.455178	0.544822
477819777	500	100763	0.308642	0.691358	0.442748	0.557252
477819777	500	100764	0.323216	0.676784	0.449858	0.550142
477819777	500	100765	0.351097	0.648903	0.447712	0.552288
477819777	500	100766	0.350743	0.649257	0.448825	0.551175
477819777	500	100767	0.363192	0.636808	0.46305	0.53695
477819777	500	100768	0.368315	0.631685	0.438918	0.561082
477819777	500	100769	0.379297	0.620703	0.439044	0.560956
477819777	500	100770	0.370987	0.629013	0.435605	0.564395
477819777	500	100771	0.367475	0.632525	0.420557	0.579443
477819777	500	100772	0.38171	0.61829	0.42495	0.57505
477819777	500	100773	0.38379	0.61621	0.424487	0.575513
477819777	500	100774	0.387674	0.612326	0.416499	0.583501
477819777	500	100775	0.38753	0.61247	0.438362	0.561638
477819777	500	100776	0.3732	0.6268	0.4428	0.5572
477819777	500	100777	0.372388	0.627612	0.426338	0.573662
477819777	500	100778	0.386454	0.613546	0.428112	0.571888
477819777	500	100779	0.381891	0.618109	0.443738	0.556262
477819777	500	100780	0.372511	0.627489	0.451005	0.548995
477819777	500	100781	0.373945	0.626055	0.452049	0.547951
477819777	500	100782	0.385116	0.614884	0.438804	0.561196
477819777	500	100783	0.378849	0.621151	0.446682	0.553318
477819777	500	100784	0.379686	0.620314	0.441048	0.558952
477819777	500	100785	0.376471	0.623529	0.442998	0.557002
477819777	500	100786	0.388713	0.611287	0.4412	0.5588
477819777	500	100787	0.391253	0.608747	0.44801	0.55199
477819777	500	100788	0.3787	0.6213	0.461442	0.538558
477819777	500	100789	0.388779	0.611221	0.45808	0.54192
477819777	500	100790	0.380024	0.619976	0.429835	0.570165
477819777	500	100791	0.378107	0.621893	0.428172	0.571828
477819777	500	100792	0.373223	0.626777	0.434765	0.565235
477819777	500	100793	0.372026	0.627974	0.450429	0.549571
477819777	500	100794	0.364291	0.635709	0.464428	0.535572
477819777	500	100795	0.367339	0.632661	0.469446	0.530554
477819777	500	100796	0.372224	0.627776	0.472057	0.527943
477819777	500	100797	0.373026	0.626974	0.465429	0.534571
477819777	500	100798	0.373003	0.626997	0.469151	0.530849
477819777	500	100799	0.372427	0.627573	0.48	0.52
477819777	500	100800	0.360479	0.639521	0.482164	0.517836
477819777	500	100801	0.358985	0.641015	0.481242	0.518758
477819777	500	100802	0.356443	0.643557	0.45566	0.54434
477819777	500	100803	0.353154	0.646846	0.450816	0.549184
477819777	500	100804	0.353179	0.646821	0.452785	0.547215
477819777	500	100805	0.352078	0.647922	0.452082	0.547918
477819777	500	100806	0.36449	0.63551	0.446667	0.553333
477819777	500	100807	0.373183	0.626817	0.440571	0.559429
477819777	500	100808	0.358084	0.641916	0.436072	0.563928
477819777	500	100809	0.3462	0.6538	0.44029	0.55971
477819777	500	100810	0.35375	0.64625	0.434978	0.565022
477819777	500	100811	0.350478	0.649522	0.438202	0.561798
477819777	500	100812	0.347578	0.652422	0.425875	0.574125
477819777	500	100813	0.332927	0.667073	0.423335	0.576665
477819777	500	100814	0.334676	0.665324	0.419547	0.580453
477819777	500	100815	0.343862	0.656138	0.411765	0.588235
477819777	500	100816	0.353852	0.646148	0.434236	0.565764
477819777	500	100817	0.364775	0.635225	0.418814	0.581186
477819777	500	100818	0.362097	0.637903	0.431746	0.568254
477819777	500	100819	0.361924	0.638076	0.429142	0.570858
477819777	500	100820	0.353659	0.646341	0.442636	0.557364
477819777	500	100821	0.341863	0.658137	0.451781	0.548219
477819777	500	100822	0.337816	0.662184	0.457581	0.542419
477819777	500	100823	0.340492	0.659508	0.455925	0.544075
477819777	500	100824	0.325989	0.674011	0.462534	0.537466
477819777	500	100825	0.339623	0.660377	0.465391	0.534609
477819777	500	100826	0.348809	0.651191	0.461356	0.538644
477819777	500	100827	0.338639	0.661361	0.468436	0.531564
477819777	500	100828	0.32916	0.67084	0.442948	0.557052
477819777	500	100829	0.336415	0.663585	0.449841	0.550159
477819777	500	100830	0.315113	0.684887	0.461783	0.538217
477819777	500	100831	0.32614	0.67386	0.461478	0.538522
477819777	500	100832	0.338129	0.661871	0.464371	0.535629
477819777	500	100833	0.34672	0.65328	0.477264	0.522736
477819777	500	100834	0.349499	0.650501	0.477046	0.522954
477819777	500	100835	0.348337	0.651663	0.473954	0.526046
477819777	500	100836	0.347351	0.652649	0.483182	0.516818
477819777	500	100837	0.356592	0.643408	0.499014	0.500986
477819777	500	100838	0.3704	0.6296	0.5216	0.4784
477819777	500	100839	0.361362	0.638638	0.511319	0.488681
477819777	500	100840	0.352964	0.647036	0.509172	0.490828
477819777	500	100841	0.351757	0.648243	0.494122	0.505878
477819777	500	100842	0.352872	0.647128	0.491863	0.508137
477819777	500	100843	0.339162	0.660838	0.485242	0.514758
477819777	500	100844	0.350225	0.649775	0.49197	0.50803
477819777	500	100845	0.339214	0.660786	0.501596	0.498404
477819777	500	100846	0.353668	0.646332	0.492376	0.507624
477819777	500	100847	0.343278	0.656722	0.489944	0.510056
477819777	500	100848	0.349534	0.650466	0.499407	0.500593
477819777	500	100849	0.339623	0.660377	0.499219	0.500781
477819777	500	100850	0.337345	0.662655	0.502992	0.497008
477819777	500	100851	0.330043	0.669957	0.528577	0.471423
477819777	500	100852	0.318829	0.681171	0.528139	0.471861
477819777	500	100853	0.310531	0.689469	0.518547	0.481453
477819777	500	100854	0.29386	0.70614	0.521268	0.478732
477819777	500	100855	0.30004	0.69996	0.535183	0.464817
477819777	500	100856	0.290503	0.709497	0.530473	0.469527
477819777	500	100857	0.286843	0.713157	0.515188	0.484812
477819777	500	100858	0.272247	0.727753	0.521071	0.478929
477819777	500	100859	0.273618	0.726382	0.512862	0.487138
477819777	500	100860	0.279587	0.720413	0.518131	0.481869
477819777	500	100861	0.288627	0.711373	0.520408	0.479592
477819777	500	100862	0.29347	0.70653	0.53214	0.46786
477819777	500	100863	0.283004	0.716996	0.526358	0.473642
477819777	500	100864	0.286116	0.713884	0.513955	0.486045
477819777	500	100865	0.278114	0.721886	0.506947	0.493053
477819777	500	100866	0.280242	0.719758	0.498016	0.501984
477819777	500	100867	0.280226	0.719774	0.501385	0.498615
477819777	500	100868	0.278996	0.721004	0.503412	0.496588
477819777	500	100869	0.278571	0.721429	0.493952	0.506048
477819777	500	100870	0.275547	0.724453	0.487324	0.512676
477819777	500	100871	0.292412	0.707588	0.499396	0.500604
477819777	500	100872	0.292216	0.707784	0.492184	0.507816
477819777	500	100873	0.294529	0.705471	0.492409	0.507591
477819777	500	100874	0.283665	0.716335	0.497992	0.502008
477819777	500	100875	0.283843	0.716157	0.49214	0.50786
477819777	500	100876	0.287105	0.712895	0.478295	0.521705
477819777	500	100877	0.309169	0.690831	0.467729	0.532271
477819777	500	100878	0.329937	0.670063	0.471814	0.528186
477819777	500	100879	0.331729	0.668271	0.463103	0.536897
477819777	500	100880	0.330113	0.669887	0.469793	0.530207
477819777	500	100881	0.325941	0.674059	0.47798	0.52202
477819777	500	100882	0.323469	0.676531	0.456175	0.543825
477819777	500	100883	0.330525	0.669475	0.447946	0.552054
477819777	500	100884	0.323348	0.676652	0.456106	0.543894
477819777	500	100885	0.323436	0.676564	0.471706	0.528294
477819777	500	100886	0.316137	0.683863	0.485448	0.514552
477819777	500	100887	0.325344	0.674656	0.481466	0.518534
477819777	500	100888	0.333058	0.666942	0.497866	0.502134
477819777	500	100889	0.331032	0.668968	0.497636	0.502364
477819777	500	100890	0.340577	0.659423	0.516403	0.483597
477819777	500	100891	0.338	0.662	0.5088	0.4912
477819777	500	100892	0.351997	0.648003	0.502528	0.497472
477819777	500	100893	0.351265	0.648735	0.493025	0.506975
477819777	500	100894	0.35697	0.64303	0.485306	0.514694
477819777	500	100895	0.371508	0.628492	0.459503	0.540497
477819777	500	100896	0.376731	0.623269	0.459765	0.540235
477819777	500	100897	0.367396	0.632604	0.473239	0.526761
477819777	500	100898	0.397415	0.602585	0.472662	0.527338
477819777	500	100899	0.378764	0.621236	0.48546	0.51454
477819777	500	100900	0.390032	0.609968	0.478964	0.521036
477819777	500	100901	0.395284	0.604716	0.47558	0.52442
477819777	500	100902	0.392871	0.607129	0.50062	0.49938
477819777	500	100903	0.396301	0.603699	0.492883	0.507117
477819777	500	100904	0.390185	0.609815	0.495625	0.504375
477819777	500	100905	0.400083	0.599917	0.498645	0.501355
477819777	500	100906	0.397327	0.602673	0.485579	0.514421
477819777	500	100907	0.404669	0.595331	0.470782	0.529218
477819777	500	100908	0.399211	0.600789	0.47789	0.52211
477819777	500	100909	0.40024	0.59976	0.470048	0.529952
477819777	500	100910	0.416601	0.583399	0.478332	0.521668
477819777	500	100911	0.397498	0.602502	0.473037	0.526963
477819777	500	100912	0.40241	0.59759	0.476494	0.523506
477819777	500	100913	0.398329	0.601671	0.474467	0.525533
477819777	500	100914	0.390184	0.609816	0.491194	0.508806
477819777	500	100915	0.384555	0.615445	0.500812	0.499188
477819777	500	100916	0.40016	0.59984	0.490204	0.509796
477819777	500	100917	0.405797	0.594203	0.493243	0.506757
477819777	500	100918	0.408981	0.591019	0.488924	0.511076
477819777	500	100919	0.403771	0.596229	0.49511	0.50489
477819777	500	100920	0.399589	0.600411	0.482261	0.517739
477819777	500	100921	0.401174	0.598826	0.488344	0.511656
477819777	500	100922	0.394726	0.605274	0.479684	0.520316
477819777	500	100923	0.400953	0.599047	0.458283	0.541717
477819777	500	100924	0.394001	0.605999	0.46822	0.53178
477819777	500	100925	0.404409	0.595591	0.476248	0.523752
477819777	500	100926	0.410843	0.589157	0.480478	0.519522
477819777	500	100927	0.420741	0.579259	0.474838	0.525162
477819777	500	100928	0.43961	0.56039	0.469894	0.530106
477819777	500	100929	0.439141	0.560859	0.473451	0.526549
477819777	500	100930	0.434561	0.565439	0.466095	0.533905
477819777	500	100931	0.435676	0.564324	0.444098	0.555902
477819777	500	100932	0.435008	0.564992	0.45626	0.54374
477819777	500	100933	0.417507	0.582493	0.455375	0.544625
477819777	500	100934	0.402182	0.597818	0.450698	0.549302
477819777	500	100935	0.393915	0.606085	0.447642	0.552358
477819777	500	100936	0.400953	0.599047	0.453043	0.546957
477819777	500	100937	0.389589	0.610411	0.448249	0.551751
477819777	500	100938	0.405897	0.594103	0.447306	0.552694
477819777	500	100939	0.38996	0.61004	0.456574	0.543426
477819777	500	100940	0.372604	0.627396	0.459535	0.540465
477819777	500	100941	0.389381	0.610619	0.453063	0.546937
477819777	500	100942	0.393543	0.606457	0.471994	0.528006
477819777	500	100943	0.392212	0.607788	0.466321	0.533679
477819777	500	100944	0.397123	0.602877	0.464157	0.535843
477819777	500	100945	0.413095	0.586905	0.477823	0.522177
477819777	500	100946	0.417752	0.582248	0.481132	0.518868
477819777	500	100947	0.421725	0.578275	0.494792	0.505208
477819777	500	100948	0.434938	0.565062	0.490149	0.509851
477819777	500	100949	0.428912	0.571088	0.491539	0.508461
477819777	500	100950	0.432665	0.567335	0.495894	0.504106
477819777	500	100951	0.423641	0.576359	0.494958	0.505042
477819777	500	100952	0.43124	0.56876	0.480274	0.519726
477819777	500	100953	0.43859	0.56141	0.493538	0.506462
477819777	500	100954	0.436664	0.563336	0.503255	0.496745
477819777	500	100955	0.440548	0.559452	0.504168	0.495832
477819777	500	100956	0.437601	0.562399	0.511924	0.488076
477819777	500	100957	0.450079	0.549921	0.49475	0.50525
477819777	500	100958	0.443058	0.556942	0.497416	0.502584
477819777	500	100959	0.436671	0.563329	0.477915	0.522085
477819777	500	100960	0.452777	0.547223	0.482827	0.517173
477819777	500	100961	0.465308	0.534692	0.481421	0.518579
477819777	500	100962	0.453855	0.546145	0.467761	0.532239
477819777	500	100963	0.470897	0.529103	0.472288	0.527712
477819777	500	100964	0.477982	0.522018	0.464029	0.535971
477819777	500	100965	0.486301	0.513699	0.46664	0.53336
477819777	500	100966	0.47608	0.52392	0.466362	0.533638
477819777	500	100967	0.492662	0.507338	0.440904	0.559096
477819777	500	100968	0.496526	0.503474	0.4387	0.5613
477819777	500	100969	0.509055	0.490945	0.423577	0.576423
477819777	500	100970	0.511517	0.488483	0.42224	0.57776
477819777	500	100971	0.500814	0.499186	0.436664	0.563336
477819777	500	100972	0.500202	0.499798	0.448194	0.551806
477819777	500	100973	0.492895	0.507105	0.45605	0.54395
477819777	500	100974	0.50692	0.49308	0.452448	0.547552
477819777	500	100975	0.511628	0.488372	0.448803	0.551197
477819777	500	100976	0.505275	0.494725	0.443671	0.556329
477819777	500	100977	0.50859	0.49141	0.447337	0.552663
477819777	500	100978	0.51069	0.48931	0.463705	0.536295
477819777	500	100979	0.520384	0.479616	0.453163	0.546837
