ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
477819777	3000	103000	0.461169	0.538831	0.281025	0.718975
477819777	3000	103001	0.451431	0.548569	0.295355	0.704645
477819777	3000	103002	0.432927	0.567073	0.290157	0.709843
477819777	3000	103003	0.439015	0.560985	0.287958	0.712042
477819777	3000	103004	0.444214	0.555786	0.288528	0.711472
477819777	3000	103005	0.4374	0.5626	0.284912	0.715088
477819777	3000	103006	0.415347	0.584653	0.273551	0.726449
477819777	3000	103007	0.436838	0.563162	0.267871	0.732129
477819777	3000	103008	0.43755	0.56245	0.277554	0.722446
477819777	3000	103009	0.443038	0.556962	0.28381	0.71619
477819777	3000	103010	0.440907	0.559093	0.276639	0.723361
477819777	3000	103011	0.437799	0.562201	0.280899	0.719101
477819777	3000	103012	0.436261	0.563739	0.283116	0.716884
477819777	3000	103013	0.442531	0.557469	0.274071	0.725929
477819777	3000	103014	0.452	0.548	0.282	0.718
477819777	3000	103015	0.449252	0.550748	0.278987	0.721013
477819777	3000	103016	0.447527	0.552473	0.282531	0.717469
477819777	3000	103017	0.432443	0.567557	0.28623	0.71377
477819777	3000	103018	0.428686	0.571314	0.283951	0.716049
477819777	3000	103019	0.409455	0.590545	0.279952	0.720048
477819777	3000	103020	0.425364	0.574636	0.281187	0.718813
477819777	3000	103021	0.438301	0.561699	0.289936	0.710064
477819777	3000	103022	0.435571	0.564429	0.287791	0.712209
477819777	3000	103023	0.443218	0.556782	0.296266	0.703734
477819777	3000	103024	0.4501	0.5499	0.297006	0.702994
477819777	3000	103025	0.452333	0.547667	0.289152	0.710848
477819777	3000	103026	0.458316	0.541684	0.285321	0.714679
477819777	3000	103027	0.45523	0.54477	0.293215	0.706785
477819777	3000	103028	0.454582	0.545418	0.295582	0.704418
477819777	3000	103029	0.446538	0.553462	0.291129	0.708871
477819777	3000	103030	0.450949	0.549051	0.305192	0.694808
477819777	3000	103031	0.448947	0.551053	0.318969	0.681031
477819777	3000	103032	0.468229	0.531771	0.34166	0.65834
477819777	3000	103033	0.466373	0.533627	0.354916	0.645084
477819777	3000	103034	0.470264	0.529736	0.354734	0.645266
477819777	3000	103035	0.479576	0.520424	0.354523	0.645477
477819777	3000	103036	0.489015	0.510985	0.360346	0.639654
477819777	3000	103037	0.478732	0.521268	0.36244	0.63756
477819777	3000	103038	0.476972	0.523028	0.359169	0.640831
477819777	3000	103039	0.470331	0.529669	0.372439	0.627561
477819777	3000	103040	0.465621	0.534379	0.364505	0.635495
477819777	3000	103041	0.452882	0.547118	0.35403	0.64597
477819777	3000	103042	0.45062	0.54938	0.37495	0.62505
477819777	3000	103043	0.425888	0.574112	0.388083	0.611917
477819777	3000	103044	0.424135	0.575865	0.394137	0.605863
477819777	3000	103045	0.452503	0.547497	0.397077	0.602923
477819777	3000	103046	0.455022	0.544978	0.410551	0.589449
477819777	3000	103047	0.460473	0.539527	0.430086	0.569914
477819777	3000	103048	0.457769	0.542231	0.4249	0.5751
477819777	3000	103049	0.457735	0.542265	0.417335	0.582665
477819777	3000	103050	0.462038	0.537962	0.405203	0.594797
477819777	3000	103051	0.471017	0.528983	0.413739	0.586261
477819777	3000	103052	0.46747	0.53253	0.425896	0.574104
477819777	3000	103053	0.451472	0.548528	0.415125	0.584875
477819777	3000	103054	0.453484	0.546516	0.40882	0.59118
477819777	3000	103055	0.460922	0.539078	0.429142	0.570858
477819777	3000	103056	0.461007	0.538993	0.445232	0.554768
477819777	3000	103057	0.483911	0.516089	0.45264	0.54736
477819777	3000	103058	0.489294	0.510706	0.443099	0.556901
477819777	3000	103059	0.484388	0.515612	0.429656	0.570344
477819777	3000	103060	0.472397	0.527603	0.432224	0.567776
477819777	3000	103061	0.462234	0.537766	0.437347	0.562653
477819777	3000	103062	0.457766	0.542234	0.447964	0.552036
477819777	3000	103063	0.458964	0.541036	0.452209	0.547791
477819777	3000	103064	0.446399	0.553601	0.467527	0.532473
477819777	3000	103065	0.454728	0.545272	0.484824	0.515176
477819777	3000	103066	0.46	0.54	0.466275	0.533725
477819777	3000	103067	0.459188	0.540812	0.440907	0.559093
477819777	3000	103068	0.449567	0.550433	0.4342	0.5658
477819777	3000	103069	0.452381	0.547619	0.43299	0.56701
477819777	3000	103070	0.452343	0.547657	0.441176	0.558824
477819777	3000	103071	0.452103	0.547897	0.459704	0.540296
477819777	3000	103072	0.450079	0.549921	0.441842	0.558158
477819777	3000	103073	0.459576	0.540424	0.46044	0.53956
477819777	3000	103074	0.459606	0.540394	0.464153	0.535847
477819777	3000	103075	0.467282	0.532718	0.470705	0.529295
477819777	3000	103076	0.466088	0.533912	0.469562	0.530438
477819777	3000	103077	0.47949	0.52051	0.469667	0.530333
477819777	3000	103078	0.47495	0.52505	0.465469	0.534531
477819777	3000	103079	0.478857	0.521143	0.477514	0.522486
477819777	3000	103080	0.490566	0.509434	0.47272	0.52728
477819777	3000	103081	0.502616	0.497384	0.470378	0.529622
477819777	3000	103082	0.511499	0.488501	0.467312	0.532688
477819777	3000	103083	0.515354	0.484646	0.481301	0.518699
477819777	3000	103084	0.512589	0.487411	0.486168	0.513832
477819777	3000	103085	0.514677	0.485323	0.493252	0.506748
477819777	3000	103086	0.525917	0.474083	0.491974	0.508026
477819777	3000	103087	0.524429	0.475571	0.506093	0.493907
477819777	3000	103088	0.510919	0.489081	0.506413	0.493587
477819777	3000	103089	0.504418	0.495582	0.506773	0.493227
477819777	3000	103090	0.504635	0.495365	0.516872	0.483128
477819777	3000	103091	0.504762	0.495238	0.524597	0.475403
477819777	3000	103092	0.484934	0.515066	0.521705	0.478295
477819777	3000	103093	0.475377	0.524623	0.52498	0.47502
477819777	3000	103094	0.460145	0.539855	0.506359	0.493641
477819777	3000	103095	0.446284	0.553716	0.490095	0.509905
477819777	3000	103096	0.44177	0.55823	0.5	0.5
477819777	3000	103097	0.444711	0.555289	0.492986	0.507014
477819777	3000	103098	0.449211	0.550789	0.499802	0.500198
477819777	3000	103099	0.461381	0.538619	0.487662	0.512338
477819777	3000	103100	0.482759	0.517241	0.475979	0.524021
477819777	3000	103101	0.475813	0.524187	0.460048	0.539952
477819777	3000	103102	0.483051	0.516949	0.457573	0.542427
477819777	3000	103103	0.478885	0.521115	0.44631	0.55369
477819777	3000	103104	0.480274	0.519726	0.454293	0.545707
477819777	3000	103105	0.481746	0.518254	0.452823	0.547177
477819777	3000	103106	0.486317	0.513683	0.443489	0.556511
477819777	3000	103107	0.4956	0.5044	0.4464	0.5536
477819777	3000	103108	0.480831	0.519169	0.46274	0.53726
477819777	3000	103109	0.47459	0.52541	0.484206	0.515794
477819777	3000	103110	0.458828	0.541172	0.474535	0.525465
477819777	3000	103111	0.473389	0.526611	0.490204	0.509796
477819777	3000	103112	0.473769	0.526231	0.476209	0.523791
477819777	3000	103113	0.480047	0.519953	0.499392	0.500608
477819777	3000	103114	0.492424	0.507576	0.50321	0.49679
477819777	3000	103115	0.485667	0.514333	0.503518	0.496482
477819777	3000	103116	0.484958	0.515042	0.495413	0.504587
477819777	3000	103117	0.470774	0.529226	0.519044	0.480956
477819777	3000	103118	0.461726	0.538274	0.52673	0.47327
477819777	3000	103119	0.457606	0.542394	0.522682	0.477318
477819777	3000	103120	0.449653	0.550347	0.518257	0.481743
477819777	3000	103121	0.441245	0.558755	0.534568	0.465432
477819777	3000	103122	0.437849	0.562151	0.528112	0.471888
477819777	3000	103123	0.447054	0.552946	0.506029	0.493971
477819777	3000	103124	0.441213	0.558787	0.525205	0.474795
477819777	3000	103125	0.444137	0.555863	0.516417	0.483583
477819777	3000	103126	0.453596	0.546404	0.512943	0.487057
477819777	3000	103127	0.437476	0.562524	0.500621	0.499379
477819777	3000	103128	0.43707	0.56293	0.486754	0.513246
477819777	3000	103129	0.445378	0.554622	0.501799	0.498201
477819777	3000	103130	0.444489	0.555511	0.499599	0.500401
477819777	3000	103131	0.442694	0.557306	0.49939	0.50061
477819777	3000	103132	0.446343	0.553657	0.502013	0.497987
477819777	3000	103133	0.463137	0.536863	0.510204	0.489796
477819777	3000	103134	0.464863	0.535137	0.51149	0.48851
477819777	3000	103135	0.46163	0.53837	0.518204	0.481796
477819777	3000	103136	0.462396	0.537604	0.535987	0.464013
477819777	3000	103137	0.461446	0.538554	0.527433	0.472567
477819777	3000	103138	0.455054	0.544946	0.520625	0.479375
477819777	3000	103139	0.444757	0.555243	0.522103	0.477897
477819777	3000	103140	0.451781	0.548219	0.511395	0.488605
477819777	3000	103141	0.454582	0.545418	0.49759	0.50241
477819777	3000	103142	0.470423	0.529577	0.501789	0.498211
477819777	3000	103143	0.474057	0.525943	0.503257	0.496743
477819777	3000	103144	0.491193	0.508807	0.498002	0.501998
477819777	3000	103145	0.470565	0.529435	0.507898	0.492102
477819777	3000	103146	0.479386	0.520614	0.489311	0.510689
477819777	3000	103147	0.485075	0.514925	0.504637	0.495363
477819777	3000	103148	0.485955	0.514045	0.500797	0.499203
477819777	3000	103149	0.476452	0.523548	0.497961	0.502039
477819777	3000	103150	0.491039	0.508961	0.494576	0.505424
477819777	3000	103151	0.520747	0.479253	0.492664	0.507336
477819777	3000	103152	0.526526	0.473474	0.497794	0.502206
477819777	3000	103153	0.523885	0.476115	0.483583	0.516417
477819777	3000	103154	0.524337	0.475663	0.487262	0.512738
477819777	3000	103155	0.517045	0.482955	0.475158	0.524842
477819777	3000	103156	0.509524	0.490476	0.459274	0.540726
477819777	3000	103157	0.505102	0.494898	0.455139	0.544861
477819777	3000	103158	0.504628	0.495372	0.450895	0.549105
477819777	3000	103159	0.505902	0.494098	0.454188	0.545812
477819777	3000	103160	0.497801	0.502199	0.458183	0.541817
477819777	3000	103161	0.49451	0.50549	0.455726	0.544274
477819777	3000	103162	0.499013	0.500987	0.475882	0.524118
477819777	3000	103163	0.500595	0.499405	0.4869	0.5131
477819777	3000	103164	0.495157	0.504843	0.503172	0.496828
477819777	3000	103165	0.485669	0.514331	0.505225	0.494775
477819777	3000	103166	0.474643	0.525357	0.495961	0.504039
477819777	3000	103167	0.478781	0.521219	0.504568	0.495432
477819777	3000	103168	0.485044	0.514956	0.499604	0.500396
477819777	3000	103169	0.49862	0.50138	0.495737	0.504263
477819777	3000	103170	0.493042	0.506958	0.500604	0.499396
477819777	3000	103171	0.489655	0.510345	0.488363	0.511637
477819777	3000	103172	0.498198	0.501802	0.479824	0.520176
477819777	3000	103173	0.503753	0.496247	0.480356	0.519644
477819777	3000	103174	0.491607	0.508393	0.481585	0.518415
477819777	3000	103175	0.50595	0.49405	0.476005	0.523995
477819777	3000	103176	0.510388	0.489612	0.487546	0.512454
477819777	3000	103177	0.505682	0.494318	0.496057	0.503943
477819777	3000	103178	0.515188	0.484812	0.494796	0.505204
477819777	3000	103179	0.511737	0.488263	0.497136	0.502864
477819777	3000	103180	0.498304	0.501696	0.500757	0.499243
477819777	3000	103181	0.498167	0.501833	0.509627	0.490373
477819777	3000	103182	0.488951	0.511049	0.499801	0.500199
477819777	3000	103183	0.488525	0.511475	0.498047	0.501953
477819777	3000	103184	0.513677	0.486323	0.511138	0.488862
477819777	3000	103185	0.505415	0.494585	0.519346	0.480654
477819777	3000	103186	0.500587	0.499413	0.505526	0.494474
477819777	3000	103187	0.501784	0.498216	0.487283	0.512717
477819777	3000	103188	0.518788	0.481212	0.475248	0.524752
477819777	3000	103189	0.532725	0.467275	0.476402	0.523598
477819777	3000	103190	0.530729	0.469271	0.485647	0.514353
477819777	3000	103191	0.523046	0.476954	0.483832	0.516168
477819777	3000	103192	0.530225	0.469775	0.475496	0.524504
477819777	3000	103193	0.535857	0.464143	0.482329	0.517671
477819777	3000	103194	0.561446	0.438554	0.479681	0.520319
477819777	3000	103195	0.588424	0.411576	0.485669	0.514331
477819777	3000	103196	0.59453	0.40547	0.467501	0.532499
477819777	3000	103197	0.601578	0.398422	0.4714	0.5286
477819777	3000	103198	0.599208	0.400792	0.462626	0.537374
477819777	3000	103199	0.608247	0.391753	0.453188	0.546812
477819777	3000	103200	0.611799	0.388201	0.447981	0.552019
477819777	3000	103201	0.620899	0.379101	0.447254	0.552746
477819777	3000	103202	0.633189	0.366811	0.452876	0.547124
477819777	3000	103203	0.646548	0.353452	0.457606	0.542394
477819777	3000	103204	0.660536	0.339464	0.460184	0.539816
477819777	3000	103205	0.654331	0.345669	0.43841	0.56159
477819777	3000	103206	0.659488	0.340512	0.456873	0.543127
477819777	3000	103207	0.669339	0.330661	0.442715	0.557285
477819777	3000	103208	0.672352	0.327648	0.429609	0.570391
477819777	3000	103209	0.676016	0.323984	0.416929	0.583071
477819777	3000	103210	0.681142	0.318858	0.426582	0.573418
477819777	3000	103211	0.665727	0.334273	0.428288	0.571712
477819777	3000	103212	0.647528	0.352472	0.418138	0.581862
477819777	3000	103213	0.646871	0.353129	0.415897	0.584103
477819777	3000	103214	0.654118	0.345882	0.410204	0.589796
477819777	3000	103215	0.638592	0.361408	0.399838	0.600162
477819777	3000	103216	0.638118	0.361882	0.397533	0.602467
477819777	3000	103217	0.650645	0.349355	0.415404	0.584596
477819777	3000	103218	0.639383	0.360617	0.406313	0.593687
477819777	3000	103219	0.629227	0.370773	0.418919	0.581081
477819777	3000	103220	0.619223	0.380777	0.413307	0.586693
477819777	3000	103221	0.634455	0.365545	0.414949	0.585051
477819777	3000	103222	0.634562	0.365438	0.401696	0.598304
477819777	3000	103223	0.637204	0.362796	0.410195	0.589805
477819777	3000	103224	0.637475	0.362525	0.41501	0.58499
477819777	3000	103225	0.645982	0.354018	0.425583	0.574417
477819777	3000	103226	0.650079	0.349921	0.432334	0.567666
477819777	3000	103227	0.646748	0.353252	0.428346	0.571654
477819777	3000	103228	0.658303	0.341697	0.416231	0.583769
477819777	3000	103229	0.65587	0.34413	0.416601	0.583399
477819777	3000	103230	0.655089	0.344911	0.403724	0.596276
477819777	3000	103231	0.653077	0.346923	0.407105	0.592895
477819777	3000	103232	0.660465	0.339535	0.414463	0.585537
477819777	3000	103233	0.658537	0.341463	0.420667	0.579333
477819777	3000	103234	0.657557	0.342443	0.419729	0.580271
477819777	3000	103235	0.661538	0.338462	0.419763	0.580237
477819777	3000	103236	0.643337	0.356663	0.412384	0.587616
477819777	3000	103237	0.635388	0.364612	0.430986	0.569014
477819777	3000	103238	0.640082	0.359918	0.43092	0.56908
477819777	3000	103239	0.652348	0.347652	0.425269	0.574731
477819777	3000	103240	0.654867	0.345133	0.42323	0.57677
477819777	3000	103241	0.649233	0.350767	0.426129	0.573871
477819777	3000	103242	0.641209	0.358791	0.410298	0.589702
477819777	3000	103243	0.65796	0.34204	0.402628	0.597372
477819777	3000	103244	0.645825	0.354175	0.396289	0.603711
477819777	3000	103245	0.651699	0.348301	0.401804	0.598196
477819777	3000	103246	0.645148	0.354852	0.399291	0.600709
477819777	3000	103247	0.638123	0.361877	0.385453	0.614547
477819777	3000	103248	0.626131	0.373869	0.392436	0.607564
477819777	3000	103249	0.611976	0.388024	0.40521	0.59479
