ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
795430036	1000	101069	0.519763	0.480237	0.967611	0.0323887
795430036	1000	101070	0.498965	0.501035	0.969052	0.0309478
795430036	1000	101071	0.474438	0.525562	0.964775	0.035225
795430036	1000	101072	0.469136	0.530864	0.974708	0.0252918
795430036	1000	101073	0.437751	0.562249	0.976096	0.0239044
795430036	1000	101074	0.430041	0.569959	0.966926	0.0330739
795430036	1000	101075	0.431211	0.568789	0.97076	0.0292398
795430036	1000	101076	0.425887	0.574113	0.96929	0.0307102
795430036	1000	101077	0.419162	0.580838	0.953908	0.0460922
795430036	1000	101078	0.431641	0.568359	0.944672	0.0553279
795430036	1000	101079	0.43361	0.56639	0.932432	0.0675676
795430036	1000	101080	0.439076	0.560924	0.933206	0.0667939
795430036	1000	101081	0.406	0.594	0.946	0.054
795430036	1000	101082	0.383505	0.616495	0.947573	0.0524272
795430036	1000	101083	0.410931	0.589069	0.932806	0.0671937
795430036	1000	101084	0.439394	0.560606	0.938559	0.0614407
795430036	1000	101085	0.439516	0.560484	0.936508	0.0634921
795430036	1000	101086	0.472549	0.527451	0.92449	0.0755102
795430036	1000	101087	0.46507	0.53493	0.93988	0.0601202
795430036	1000	101088	0.472574	0.527426	0.931559	0.0684411
795430036	1000	101089	0.509921	0.490079	0.943548	0.0564516
795430036	1000	101090	0.499051	0.500949	0.945032	0.0549683
795430036	1000	101091	0.507246	0.492754	0.953578	0.0464217
795430036	1000	101092	0.510204	0.489796	0.954902	0.045098
795430036	1000	101093	0.507722	0.492278	0.952282	0.0477178
795430036	1000	101094	0.541494	0.458506	0.92471	0.0752896
795430036	1000	101095	0.518443	0.481557	0.908203	0.0917969
795430036	1000	101096	0.53816	0.46184	0.92638	0.0736196
795430036	1000	101097	0.515748	0.484252	0.928862	0.0711382
795430036	1000	101098	0.503158	0.496842	0.910476	0.0895238
795430036	1000	101099	0.536585	0.463415	0.897638	0.102362
795430036	1000	101100	0.576017	0.423983	0.883677	0.116323
795430036	1000	101101	0.575	0.425	0.8875	0.1125
795430036	1000	101102	0.579918	0.420082	0.904297	0.0957031
795430036	1000	101103	0.540041	0.459959	0.877193	0.122807
795430036	1000	101104	0.533333	0.466667	0.890385	0.109615
795430036	1000	101105	0.49892	0.50108	0.89013	0.10987
795430036	1000	101106	0.531496	0.468504	0.906504	0.0934959
795430036	1000	101107	0.531697	0.468303	0.917808	0.0821918
795430036	1000	101108	0.516899	0.483101	0.917505	0.082495
795430036	1000	101109	0.52988	0.47012	0.923695	0.0763052
795430036	1000	101110	0.49896	0.50104	0.938343	0.061657
795430036	1000	101111	0.561475	0.438525	0.951172	0.0488281
795430036	1000	101112	0.577465	0.422535	0.94831	0.0516899
795430036	1000	101113	0.558416	0.441584	0.939394	0.0606061
795430036	1000	101114	0.574257	0.425743	0.939394	0.0606061
795430036	1000	101115	0.594595	0.405405	0.941909	0.0580913
795430036	1000	101116	0.577083	0.422917	0.934615	0.0653846
795430036	1000	101117	0.579681	0.420319	0.939759	0.060241
795430036	1000	101118	0.592885	0.407115	0.945344	0.0546559
795430036	1000	101119	0.634497	0.365503	0.937622	0.0623782
795430036	1000	101120	0.612371	0.387629	0.932039	0.0679612
795430036	1000	101121	0.642857	0.357143	0.933468	0.0665323
795430036	1000	101122	0.610266	0.389734	0.93038	0.0696203
795430036	1000	101123	0.619433	0.380567	0.93083	0.06917
795430036	1000	101124	0.617934	0.382066	0.936345	0.063655
795430036	1000	101125	0.586826	0.413174	0.93988	0.0601202
795430036	1000	101126	0.612167	0.387833	0.934599	0.0654008
795430036	1000	101127	0.621514	0.378486	0.945783	0.0542169
795430036	1000	101128	0.637097	0.362903	0.924603	0.0753968
795430036	1000	101129	0.603846	0.396154	0.925	0.075
795430036	1000	101130	0.615854	0.384146	0.917323	0.0826772
795430036	1000	101131	0.61753	0.38247	0.913655	0.0863454
795430036	1000	101132	0.603586	0.396414	0.905622	0.0943775
795430036	1000	101133	0.609127	0.390873	0.91129	0.0887097
795430036	1000	101134	0.589796	0.410204	0.931373	0.0686275
795430036	1000	101135	0.584016	0.415984	0.943359	0.0566406
795430036	1000	101136	0.578	0.422	0.944	0.056
795430036	1000	101137	0.561845	0.438155	0.957935	0.042065
795430036	1000	101138	0.547862	0.452138	0.950884	0.0491159
795430036	1000	101139	0.551502	0.448498	0.947566	0.0524345
795430036	1000	101140	0.52834	0.47166	0.958498	0.041502
795430036	1000	101141	0.531313	0.468687	0.960396	0.039604
795430036	1000	101142	0.524691	0.475309	0.961089	0.0389105
795430036	1000	101143	0.534021	0.465979	0.957282	0.0427184
795430036	1000	101144	0.516505	0.483495	0.964948	0.0350515
795430036	1000	101145	0.498969	0.501031	0.980583	0.0194175
795430036	1000	101146	0.495127	0.504873	0.985626	0.0143737
795430036	1000	101147	0.505952	0.494048	0.985887	0.0141129
795430036	1000	101148	0.493776	0.506224	0.990347	0.00965251
795430036	1000	101149	0.453782	0.546218	0.990458	0.00954198
795430036	1000	101150	0.400402	0.599598	0.994036	0.00596421
795430036	1000	101151	0.405039	0.594961	0.987603	0.0123967
795430036	1000	101152	0.37406	0.62594	0.997863	0.00213675
795430036	1000	101153	0.324803	0.675197	1.0	0.0
795430036	1000	101154	0.354776	0.645224	1.0	0.0
795430036	1000	101155	0.365079	0.634921	1.0	0.0
795430036	1000	101156	0.373253	0.626747	1.0	0.0
795430036	1000	101157	0.374494	0.625506	1.0	0.0
795430036	1000	101158	0.430233	0.569767	1.0	0.0
795430036	1000	101159	0.412602	0.587398	1.0	0.0
795430036	1000	101160	0.375254	0.624746	1.0	0.0
795430036	1000	101161	0.350195	0.649805	1.0	0.0
795430036	1000	101162	0.353659	0.646341	1.0	0.0
795430036	1000	101163	0.335341	0.664659	1.0	0.0
795430036	1000	101164	0.319066	0.680934	1.0	0.0
795430036	1000	101165	0.313929	0.686071	1.0	0.0
795430036	1000	101166	0.331992	0.668008	1.0	0.0
795430036	1000	101167	0.335329	0.664671	1.0	0.0
795430036	1000	101168	0.325581	0.674419	1.0	0.0
795430036	1000	101169	0.320792	0.679208	1.0	0.0
795430036	1000	101170	0.308943	0.691057	1.0	0.0
795430036	1000	101171	0.316832	0.683168	1.0	0.0
795430036	1000	101172	0.295316	0.704684	1.0	0.0
795430036	1000	101173	0.281893	0.718107	1.0	0.0
795430036	1000	101174	0.260692	0.739308	1.0	0.0
795430036	1000	101175	0.266537	0.733463	1.0	0.0
795430036	1000	101176	0.245968	0.754032	1.0	0.0
795430036	1000	101177	0.269231	0.730769	1.0	0.0
795430036	1000	101178	0.263048	0.736952	1.0	0.0
795430036	1000	101179	0.248971	0.751029	1.0	0.0
795430036	1000	101180	0.266145	0.733855	1.0	0.0
795430036	1000	101181	0.307071	0.692929	1.0	0.0
795430036	1000	101182	0.321577	0.678423	1.0	0.0
795430036	1000	101183	0.304688	0.695312	1.0	0.0
795430036	1000	101184	0.299145	0.700855	1.0	0.0
795430036	1000	101185	0.300412	0.699588	1.0	0.0
795430036	1000	101186	0.290944	0.709056	1.0	0.0
795430036	1000	101187	0.345924	0.654076	1.0	0.0
795430036	1000	101188	0.362	0.638	1.0	0.0
795430036	1000	101189	0.406439	0.593561	1.0	0.0
795430036	1000	101190	0.39749	0.60251	1.0	0.0
795430036	1000	101191	0.355469	0.644531	1.0	0.0
795430036	1000	101192	0.394456	0.605544	1.0	0.0
795430036	1000	101193	0.388889	0.611111	1.0	0.0
795430036	1000	101194	0.406883	0.593117	1.0	0.0
795430036	1000	101195	0.437255	0.562745	1.0	0.0
795430036	1000	101196	0.454545	0.545455	1.0	0.0
795430036	1000	101197	0.480331	0.519669	1.0	0.0
795430036	1000	101198	0.488048	0.511952	1.0	0.0
795430036	1000	101199	0.435743	0.564257	1.0	0.0
795430036	1000	101200	0.419878	0.580122	1.0	0.0
795430036	1000	101201	0.42471	0.57529	1.0	0.0
795430036	1000	101202	0.425743	0.574257	1.0	0.0
795430036	1000	101203	0.416834	0.583166	1.0	0.0
795430036	1000	101204	0.435294	0.564706	1.0	0.0
795430036	1000	101205	0.490798	0.509202	1.0	0.0
795430036	1000	101206	0.48855	0.51145	1.0	0.0
795430036	1000	101207	0.503055	0.496945	1.0	0.0
795430036	1000	101208	0.534749	0.465251	1.0	0.0
795430036	1000	101209	0.494949	0.505051	1.0	0.0
795430036	1000	101210	0.492095	0.507905	1.0	0.0
795430036	1000	101211	0.507128	0.492872	1.0	0.0
795430036	1000	101212	0.503759	0.496241	1.0	0.0
795430036	1000	101213	0.495146	0.504854	1.0	0.0
795430036	1000	101214	0.512621	0.487379	1.0	0.0
795430036	1000	101215	0.516393	0.483607	1.0	0.0
795430036	1000	101216	0.521912	0.478088	1.0	0.0
795430036	1000	101217	0.538606	0.461394	1.0	0.0
795430036	1000	101218	0.541922	0.458078	1.0	0.0
795430036	1000	101219	0.561753	0.438247	1.0	0.0
795430036	1000	101220	0.571984	0.428016	1.0	0.0
795430036	1000	101221	0.601626	0.398374	1.0	0.0
795430036	1000	101222	0.608696	0.391304	1.0	0.0
795430036	1000	101223	0.597679	0.402321	1.0	0.0
795430036	1000	101224	0.621951	0.378049	1.0	0.0
795430036	1000	101225	0.581349	0.418651	1.0	0.0
795430036	1000	101226	0.565392	0.434608	1.0	0.0
795430036	1000	101227	0.54433	0.45567	1.0	0.0
795430036	1000	101228	0.547284	0.452716	1.0	0.0
795430036	1000	101229	0.580517	0.419483	1.0	0.0
795430036	1000	101230	0.568465	0.431535	1.0	0.0
795430036	1000	101231	0.553785	0.446215	1.0	0.0
795430036	1000	101232	0.584178	0.415822	1.0	0.0
795430036	1000	101233	0.576305	0.423695	1.0	0.0
795430036	1000	101234	0.562016	0.437984	1.0	0.0
795430036	1000	101235	0.520958	0.479042	1.0	0.0
795430036	1000	101236	0.541582	0.458418	1.0	0.0
795430036	1000	101237	0.530488	0.469512	1.0	0.0
795430036	1000	101238	0.549696	0.450304	1.0	0.0
795430036	1000	101239	0.563786	0.436214	1.0	0.0
795430036	1000	101240	0.536325	0.463675	1.0	0.0
795430036	1000	101241	0.55754	0.44246	1.0	0.0
795430036	1000	101242	0.583019	0.416981	1.0	0.0
795430036	1000	101243	0.625259	0.374741	1.0	0.0
795430036	1000	101244	0.57732	0.42268	1.0	0.0
795430036	1000	101245	0.580321	0.419679	1.0	0.0
795430036	1000	101246	0.560241	0.439759	1.0	0.0
795430036	1000	101247	0.539419	0.460581	1.0	0.0
795430036	1000	101248	0.522449	0.477551	1.0	0.0
795430036	1000	101249	0.527197	0.472803	1.0	0.0
795430036	1000	101250	0.539216	0.460784	1.0	0.0
795430036	1000	101251	0.511905	0.488095	1.0	0.0
795430036	1000	101252	0.52	0.48	1.0	0.0
795430036	1000	101253	0.504065	0.495935	1.0	0.0
795430036	1000	101254	0.463366	0.536634	1.0	0.0
795430036	1000	101255	0.473282	0.526718	1.0	0.0
795430036	1000	101256	0.450382	0.549618	1.0	0.0
795430036	1000	101257	0.42485	0.57515	1.0	0.0
795430036	1000	101258	0.449187	0.550813	1.0	0.0
795430036	1000	101259	0.473469	0.526531	1.0	0.0
795430036	1000	101260	0.482558	0.517442	1.0	0.0
795430036	1000	101261	0.447581	0.552419	1.0	0.0
795430036	1000	101262	0.435897	0.564103	1.0	0.0
795430036	1000	101263	0.442344	0.557656	1.0	0.0
795430036	1000	101264	0.477186	0.522814	1.0	0.0
795430036	1000	101265	0.488506	0.511494	1.0	0.0
795430036	1000	101266	0.479125	0.520875	1.0	0.0
795430036	1000	101267	0.463115	0.536885	1.0	0.0
795430036	1000	101268	0.488978	0.511022	1.0	0.0
795430036	1000	101269	0.470472	0.529528	1.0	0.0
795430036	1000	101270	0.48125	0.51875	1.0	0.0
795430036	1000	101271	0.507157	0.492843	1.0	0.0
795430036	1000	101272	0.514056	0.485944	1.0	0.0
795430036	1000	101273	0.497951	0.502049	1.0	0.0
795430036	1000	101274	0.487342	0.512658	1.0	0.0
795430036	1000	101275	0.474409	0.525591	1.0	0.0
795430036	1000	101276	0.486974	0.513026	1.0	0.0
795430036	1000	101277	0.507605	0.492395	1.0	0.0
795430036	1000	101278	0.519427	0.480573	1.0	0.0
795430036	1000	101279	0.565489	0.434511	1.0	0.0
795430036	1000	101280	0.560636	0.439364	1.0	0.0
795430036	1000	101281	0.56213	0.43787	1.0	0.0
795430036	1000	101282	0.565891	0.434109	1.0	0.0
795430036	1000	101283	0.568789	0.431211	1.0	0.0
795430036	1000	101284	0.558095	0.441905	1.0	0.0
795430036	1000	101285	0.558824	0.441176	1.0	0.0
795430036	1000	101286	0.550864	0.449136	1.0	0.0
795430036	1000	101287	0.567073	0.432927	1.0	0.0
795430036	1000	101288	0.576687	0.423313	1.0	0.0
795430036	1000	101289	0.602062	0.397938	1.0	0.0
795430036	1000	101290	0.584337	0.415663	1.0	0.0
795430036	1000	101291	0.60757	0.39243	1.0	0.0
795430036	1000	101292	0.585271	0.414729	1.0	0.0
795430036	1000	101293	0.608081	0.391919	1.0	0.0
795430036	1000	101294	0.607803	0.392197	1.0	0.0
795430036	1000	101295	0.590909	0.409091	1.0	0.0
795430036	1000	101296	0.553785	0.446215	1.0	0.0
795430036	1000	101297	0.573499	0.426501	1.0	0.0
795430036	1000	101298	0.567568	0.432432	1.0	0.0
795430036	1000	101299	0.55144	0.44856	1.0	0.0
795430036	1000	101300	0.57113	0.42887	1.0	0.0
795430036	1000	101301	0.571138	0.428862	1.0	0.0
795430036	1000	101302	0.575053	0.424947	1.0	0.0
795430036	1000	101303	0.570039	0.429961	1.0	0.0
795430036	1000	101304	0.575397	0.424603	1.0	0.0
795430036	1000	101305	0.544732	0.455268	1.0	0.0
795430036	1000	101306	0.556377	0.443623	1.0	0.0
795430036	1000	101307	0.518591	0.481409	1.0	0.0
795430036	1000	101308	0.537402	0.462598	1.0	0.0
795430036	1000	101309	0.536062	0.463938	1.0	0.0
795430036	1000	101310	0.518095	0.481905	1.0	0.0
795430036	1000	101311	0.501048	0.498952	1.0	0.0
795430036	1000	101312	0.50677	0.49323	1.0	0.0
795430036	1000	101313	0.540541	0.459459	1.0	0.0
795430036	1000	101314	0.564378	0.435622	1.0	0.0
795430036	1000	101315	0.55642	0.44358	1.0	0.0
795430036	1000	101316	0.562887	0.437113	1.0	0.0
795430036	1000	101317	0.499018	0.500982	1.0	0.0
795430036	1000	101318	0.531062	0.468938	1.0	0.0
795430036	1000	101319	0.532225	0.467775	1.0	0.0
795430036	1000	101320	0.548454	0.451546	1.0	0.0
795430036	1000	101321	0.543307	0.456693	1.0	0.0
795430036	1000	101322	0.545455	0.454545	1.0	0.0
795430036	1000	101323	0.521127	0.478873	1.0	0.0
795430036	1000	101324	0.531187	0.468813	1.0	0.0
795430036	1000	101325	0.54251	0.45749	1.0	0.0
795430036	1000	101326	0.543478	0.456522	1.0	0.0
795430036	1000	101327	0.548323	0.451677	1.0	0.0
795430036	1000	101328	0.525692	0.474308	1.0	0.0
795430036	1000	101329	0.53484	0.46516	1.0	0.0
795430036	1000	101330	0.530693	0.469307	1.0	0.0
795430036	1000	101331	0.537678	0.462322	1.0	0.0
795430036	1000	101332	0.540323	0.459677	1.0	0.0
795430036	1000	101333	0.522267	0.477733	1.0	0.0
795430036	1000	101334	0.497967	0.502033	1.0	0.0
795430036	1000	101335	0.478088	0.521912	1.0	0.0
795430036	1000	101336	0.462302	0.537698	1.0	0.0
795430036	1000	101337	0.463563	0.536437	1.0	0.0
795430036	1000	101338	0.483402	0.516598	1.0	0.0
795430036	1000	101339	0.461694	0.538306	1.0	0.0
795430036	1000	101340	0.441614	0.558386	1.0	0.0
795430036	1000	101341	0.462626	0.537374	1.0	0.0
795430036	1000	101342	0.462151	0.537849	1.0	0.0
795430036	1000	101343	0.481188	0.518812	1.0	0.0
795430036	1000	101344	0.466281	0.533719	1.0	0.0
795430036	1000	101345	0.474895	0.525105	1.0	0.0
795430036	1000	101346	0.478873	0.521127	1.0	0.0
795430036	1000	101347	0.517717	0.482283	1.0	0.0
795430036	1000	101348	0.544762	0.455238	1.0	0.0
795430036	1000	101349	0.548857	0.451143	1.0	0.0
795430036	1000	101350	0.517526	0.482474	1.0	0.0
795430036	1000	101351	0.517034	0.482966	1.0	0.0
795430036	1000	101352	0.519455	0.480545	1.0	0.0
795430036	1000	101353	0.518	0.482	1.0	0.0
795430036	1000	101354	0.497099	0.502901	1.0	0.0
795430036	1000	101355	0.498054	0.501946	1.0	0.0
795430036	1000	101356	0.479592	0.520408	1.0	0.0
795430036	1000	101357	0.450549	0.549451	1.0	0.0
795430036	1000	101358	0.459144	0.540856	1.0	0.0
795430036	1000	101359	0.441558	0.558442	1.0	0.0
795430036	1000	101360	0.420319	0.579681	1.0	0.0
795430036	1000	101361	0.418972	0.581028	1.0	0.0
795430036	1000	101362	0.388548	0.611452	1.0	0.0
795430036	1000	101363	0.375242	0.624758	1.0	0.0
795430036	1000	101364	0.353755	0.646245	1.0	0.0
795430036	1000	101365	0.376726	0.623274	1.0	0.0
795430036	1000	101366	0.367983	0.632017	1.0	0.0
795430036	1000	101367	0.364754	0.635246	1.0	0.0
795430036	1000	101368	0.368627	0.631373	1.0	0.0
795430036	1000	101369	0.394251	0.605749	1.0	0.0
795430036	1000	101370	0.40198	0.59802	1.0	0.0
795430036	1000	101371	0.374737	0.625263	1.0	0.0
795430036	1000	101372	0.385932	0.614068	1.0	0.0
795430036	1000	101373	0.385892	0.614108	1.0	0.0
795430036	1000	101374	0.407767	0.592233	1.0	0.0
795430036	1000	101375	0.390873	0.609127	1.0	0.0
795430036	1000	101376	0.402414	0.597586	1.0	0.0
795430036	1000	101377	0.43	0.57	1.0	0.0
795430036	1000	101378	0.460417	0.539583	1.0	0.0
795430036	1000	101379	0.51626	0.48374	1.0	0.0
795430036	1000	101380	0.501022	0.498978	1.0	0.0
795430036	1000	101381	0.488978	0.511022	1.0	0.0
795430036	1000	101382	0.451362	0.548638	1.0	0.0
795430036	1000	101383	0.43254	0.56746	1.0	0.0
795430036	1000	101384	0.414784	0.585216	1.0	0.0
795430036	1000	101385	0.40275	0.59725	1.0	0.0
795430036	1000	101386	0.424419	0.575581	1.0	0.0
795430036	1000	101387	0.444664	0.555336	1.0	0.0
795430036	1000	101388	0.446429	0.553571	1.0	0.0
795430036	1000	101389	0.474806	0.525194	1.0	0.0
795430036	1000	101390	0.482213	0.517787	1.0	0.0
795430036	1000	101391	0.474333	0.525667	1.0	0.0
795430036	1000	101392	0.500949	0.499051	1.0	0.0
795430036	1000	101393	0.503891	0.496109	1.0	0.0
795430036	1000	101394	0.522954	0.477046	1.0	0.0
795430036	1000	101395	0.53527	0.46473	1.0	0.0
795430036	1000	101396	0.544715	0.455285	1.0	0.0
795430036	1000	101397	0.519669	0.480331	1.0	0.0
795430036	1000	101398	0.518812	0.481188	1.0	0.0
795430036	1000	101399	0.517442	0.482558	1.0	0.0
795430036	1000	101400	0.51875	0.48125	1.0	0.0
795430036	1000	101401	0.502024	0.497976	1.0	0.0
795430036	1000	101402	0.513238	0.486762	1.0	0.0
795430036	1000	101403	0.475728	0.524272	1.0	0.0
795430036	1000	101404	0.430799	0.569201	1.0	0.0
795430036	1000	101405	0.400835	0.599165	1.0	0.0
795430036	1000	101406	0.424051	0.575949	1.0	0.0
795430036	1000	101407	0.401186	0.598814	1.0	0.0
795430036	1000	101408	0.390041	0.609959	1.0	0.0
795430036	1000	101409	0.349794	0.650206	1.0	0.0
795430036	1000	101410	0.348337	0.651663	1.0	0.0
795430036	1000	101411	0.339545	0.660455	1.0	0.0
795430036	1000	101412	0.33	0.67	1.0	0.0
795430036	1000	101413	0.337349	0.662651	1.0	0.0
795430036	1000	101414	0.342052	0.657948	1.0	0.0
795430036	1000	101415	0.376518	0.623482	1.0	0.0
795430036	1000	101416	0.366953	0.633047	1.0	0.0
795430036	1000	101417	0.393281	0.606719	1.0	0.0
795430036	1000	101418	0.379242	0.620758	1.0	0.0
795430036	1000	101419	0.359918	0.640082	1.0	0.0
795430036	1000	101420	0.3286	0.6714	1.0	0.0
795430036	1000	101421	0.324597	0.675403	1.0	0.0
795430036	1000	101422	0.304688	0.695312	1.0	0.0
795430036	1000	101423	0.306773	0.693227	1.0	0.0
795430036	1000	101424	0.298113	0.701887	1.0	0.0
795430036	1000	101425	0.29666	0.70334	1.0	0.0
795430036	1000	101426	0.313253	0.686747	1.0	0.0
795430036	1000	101427	0.31384	0.68616	1.0	0.0
795430036	1000	101428	0.306613	0.693387	1.0	0.0
795430036	1000	101429	0.298597	0.701403	1.0	0.0
795430036	1000	101430	0.357895	0.642105	1.0	0.0
795430036	1000	101431	0.356436	0.643564	1.0	0.0
795430036	1000	101432	0.354331	0.645669	1.0	0.0
795430036	1000	101433	0.376726	0.623274	1.0	0.0
795430036	1000	101434	0.403131	0.596869	1.0	0.0
795430036	1000	101435	0.396	0.604	1.0	0.0
795430036	1000	101436	0.379877	0.620123	1.0	0.0
795430036	1000	101437	0.370518	0.629482	1.0	0.0
795430036	1000	101438	0.378758	0.621242	1.0	0.0
795430036	1000	101439	0.390688	0.609312	1.0	0.0
795430036	1000	101440	0.40159	0.59841	1.0	0.0
795430036	1000	101441	0.403805	0.596195	1.0	0.0
795430036	1000	101442	0.417671	0.582329	1.0	0.0
795430036	1000	101443	0.372709	0.627291	1.0	0.0
795430036	1000	101444	0.370656	0.629344	1.0	0.0
795430036	1000	101445	0.358209	0.641791	1.0	0.0
795430036	1000	101446	0.314885	0.685115	1.0	0.0
795430036	1000	101447	0.304519	0.695481	1.0	0.0
795430036	1000	101448	0.355212	0.644788	1.0	0.0
795430036	1000	101449	0.357006	0.642994	1.0	0.0
795430036	1000	101450	0.319756	0.680244	1.0	0.0
795430036	1000	101451	0.320408	0.679592	1.0	0.0
795430036	1000	101452	0.374046	0.625954	1.0	0.0
795430036	1000	101453	0.374502	0.625498	1.0	0.0
795430036	1000	101454	0.375	0.625	1.0	0.0
795430036	1000	101455	0.319838	0.680162	1.0	0.0
795430036	1000	101456	0.310559	0.689441	1.0	0.0
795430036	1000	101457	0.290123	0.709877	1.0	0.0
795430036	1000	101458	0.296524	0.703476	1.0	0.0
795430036	1000	101459	0.292871	0.707129	1.0	0.0
795430036	1000	101460	0.263261	0.736739	1.0	0.0
795430036	1000	101461	0.21576	0.78424	1.0	0.0
795430036	1000	101462	0.204198	0.795802	1.0	0.0
795430036	1000	101463	0.232514	0.767486	1.0	0.0
795430036	1000	101464	0.220648	0.779352	1.0	0.0
795430036	1000	101465	0.212679	0.787321	1.0	0.0
795430036	1000	101466	0.184739	0.815261	1.0	0.0
795430036	1000	101467	0.163743	0.836257	1.0	0.0
795430036	1000	101468	0.164271	0.835729	1.0	0.0
795430036	1000	101469	0.16875	0.83125	1.0	0.0
795430036	1000	101470	0.175781	0.824219	1.0	0.0
795430036	1000	101471	0.196319	0.803681	1.0	0.0
795430036	1000	101472	0.1875	0.8125	1.0	0.0
795430036	1000	101473	0.20078	0.79922	1.0	0.0
795430036	1000	101474	0.201183	0.798817	1.0	0.0
795430036	1000	101475	0.192389	0.807611	1.0	0.0
795430036	1000	101476	0.202041	0.797959	1.0	0.0
795430036	1000	101477	0.213462	0.786538	1.0	0.0
795430036	1000	101478	0.244259	0.755741	1.0	0.0
795430036	1000	101479	0.272912	0.727088	1.0	0.0
795430036	1000	101480	0.307692	0.692308	1.0	0.0
795430036	1000	101481	0.341365	0.658635	1.0	0.0
795430036	1000	101482	0.302605	0.697395	1.0	0.0
