ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
564810278	100	100332	0.230159	0.769841	0.987903	0.0120968
564810278	100	100333	0.26195	0.73805	0.987421	0.0125786
564810278	100	100334	0.237113	0.762887	0.986408	0.0135922
564810278	100	100335	0.257202	0.742798	0.980545	0.0194553
564810278	100	100336	0.239264	0.760736	0.994129	0.00587084
564810278	100	100337	0.23913	0.76087	1.0	0.0
564810278	100	100338	0.240816	0.759184	1.0	0.0
564810278	100	100339	0.208251	0.791749	1.0	0.0
564810278	100	100340	0.198381	0.801619	1.0	0.0
564810278	100	100341	0.208494	0.791506	1.0	0.0
564810278	100	100342	0.215238	0.784762	1.0	0.0
564810278	100	100343	0.175676	0.824324	1.0	0.0
564810278	100	100344	0.195876	0.804124	1.0	0.0
564810278	100	100345	0.194274	0.805726	1.0	0.0
564810278	100	100346	0.173653	0.826347	1.0	0.0
564810278	100	100347	0.167689	0.832311	1.0	0.0
564810278	100	100348	0.183299	0.816701	1.0	0.0
564810278	100	100349	0.175299	0.824701	1.0	0.0
564810278	100	100350	0.148374	0.851626	1.0	0.0
564810278	100	100351	0.148008	0.851992	1.0	0.0
564810278	100	100352	0.160825	0.839175	1.0	0.0
564810278	100	100353	0.169231	0.830769	1.0	0.0
564810278	100	100354	0.17234	0.82766	1.0	0.0
564810278	100	100355	0.157303	0.842697	1.0	0.0
564810278	100	100356	0.15748	0.84252	1.0	0.0
564810278	100	100357	0.144814	0.855186	1.0	0.0
564810278	100	100358	0.139059	0.860941	1.0	0.0
564810278	100	100359	0.132265	0.867735	1.0	0.0
564810278	100	100360	0.123711	0.876289	1.0	0.0
564810278	100	100361	0.131213	0.868787	1.0	0.0
564810278	100	100362	0.126953	0.873047	1.0	0.0
564810278	100	100363	0.149688	0.850312	1.0	0.0
564810278	100	100364	0.144016	0.855984	1.0	0.0
564810278	100	100365	0.116327	0.883673	1.0	0.0
564810278	100	100366	0.142276	0.857724	1.0	0.0
564810278	100	100367	0.14959	0.85041	1.0	0.0
564810278	100	100368	0.159136	0.840864	1.0	0.0
564810278	100	100369	0.143689	0.856311	1.0	0.0
564810278	100	100370	0.143141	0.856859	1.0	0.0
564810278	100	100371	0.168986	0.831014	1.0	0.0
564810278	100	100372	0.179916	0.820084	1.0	0.0
564810278	100	100373	0.187625	0.812375	1.0	0.0
564810278	100	100374	0.185039	0.814961	1.0	0.0
564810278	100	100375	0.187008	0.812992	1.0	0.0
564810278	100	100376	0.19877	0.80123	1.0	0.0
564810278	100	100377	0.189655	0.810345	1.0	0.0
564810278	100	100378	0.196464	0.803536	1.0	0.0
564810278	100	100379	0.193684	0.806316	1.0	0.0
564810278	100	100380	0.185404	0.814596	1.0	0.0
564810278	100	100381	0.183299	0.816701	1.0	0.0
564810278	100	100382	0.189084	0.810916	1.0	0.0
564810278	100	100383	0.163347	0.836653	1.0	0.0
564810278	100	100384	0.175373	0.824627	1.0	0.0
564810278	100	100385	0.180873	0.819127	1.0	0.0
564810278	100	100386	0.183236	0.816764	1.0	0.0
564810278	100	100387	0.240672	0.759328	1.0	0.0
564810278	100	100388	0.259259	0.740741	1.0	0.0
564810278	100	100389	0.254369	0.745631	1.0	0.0
564810278	100	100390	0.25	0.75	1.0	0.0
564810278	100	100391	0.269017	0.730983	1.0	0.0
564810278	100	100392	0.25731	0.74269	1.0	0.0
564810278	100	100393	0.274841	0.725159	1.0	0.0
564810278	100	100394	0.312625	0.687375	1.0	0.0
564810278	100	100395	0.353414	0.646586	1.0	0.0
564810278	100	100396	0.371032	0.628968	1.0	0.0
564810278	100	100397	0.333333	0.666667	1.0	0.0
564810278	100	100398	0.325911	0.674089	1.0	0.0
564810278	100	100399	0.295359	0.704641	1.0	0.0
564810278	100	100400	0.309237	0.690763	1.0	0.0
564810278	100	100401	0.329939	0.670061	1.0	0.0
564810278	100	100402	0.325866	0.674134	1.0	0.0
564810278	100	100403	0.280561	0.719439	1.0	0.0
564810278	100	100404	0.264822	0.735178	1.0	0.0
564810278	100	100405	0.279678	0.720322	1.0	0.0
564810278	100	100406	0.267347	0.732653	1.0	0.0
564810278	100	100407	0.293139	0.706861	1.0	0.0
564810278	100	100408	0.283554	0.716446	1.0	0.0
564810278	100	100409	0.2751	0.7249	1.0	0.0
564810278	100	100410	0.279528	0.720472	1.0	0.0
564810278	100	100411	0.285433	0.714567	1.0	0.0
564810278	100	100412	0.303644	0.696356	1.0	0.0
564810278	100	100413	0.313208	0.686792	1.0	0.0
564810278	100	100414	0.359281	0.640719	1.0	0.0
564810278	100	100415	0.352342	0.647658	1.0	0.0
564810278	100	100416	0.350701	0.649299	1.0	0.0
564810278	100	100417	0.399598	0.600402	1.0	0.0
564810278	100	100418	0.405512	0.594488	1.0	0.0
564810278	100	100419	0.379648	0.620352	1.0	0.0
564810278	100	100420	0.378436	0.621564	1.0	0.0
564810278	100	100421	0.41517	0.58483	1.0	0.0
564810278	100	100422	0.458848	0.541152	1.0	0.0
564810278	100	100423	0.458753	0.541247	1.0	0.0
564810278	100	100424	0.506986	0.493014	1.0	0.0
564810278	100	100425	0.528265	0.471735	1.0	0.0
564810278	100	100426	0.521912	0.478088	1.0	0.0
564810278	100	100427	0.537718	0.462282	1.0	0.0
564810278	100	100428	0.532833	0.467167	1.0	0.0
564810278	100	100429	0.533333	0.466667	1.0	0.0
564810278	100	100430	0.54326	0.45674	1.0	0.0
564810278	100	100431	0.567568	0.432432	1.0	0.0
564810278	100	100432	0.595483	0.404517	1.0	0.0
564810278	100	100433	0.599593	0.400407	1.0	0.0
564810278	100	100434	0.586074	0.413926	1.0	0.0
564810278	100	100435	0.594912	0.405088	1.0	0.0
564810278	100	100436	0.57451	0.42549	1.0	0.0
564810278	100	100437	0.570552	0.429448	1.0	0.0
564810278	100	100438	0.586558	0.413442	1.0	0.0
564810278	100	100439	0.591255	0.408745	1.0	0.0
564810278	100	100440	0.555085	0.444915	1.0	0.0
564810278	100	100441	0.523909	0.476091	1.0	0.0
564810278	100	100442	0.536	0.464	1.0	0.0
564810278	100	100443	0.527574	0.472426	1.0	0.0
564810278	100	100444	0.535573	0.464427	1.0	0.0
564810278	100	100445	0.541833	0.458167	1.0	0.0
