ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
477819777	1000	101075	0.466586	0.533414	0.24682	0.75318
477819777	1000	101076	0.472267	0.527733	0.237261	0.762739
477819777	1000	101077	0.467405	0.532595	0.238188	0.761812
477819777	1000	101078	0.468763	0.531237	0.236205	0.763795
477819777	1000	101079	0.465153	0.534847	0.221776	0.778224
477819777	1000	101080	0.484124	0.515876	0.224173	0.775827
477819777	1000	101081	0.475345	0.524655	0.245842	0.754158
477819777	1000	101082	0.468276	0.531724	0.244344	0.755656
477819777	1000	101083	0.473071	0.526929	0.245621	0.754379
477819777	1000	101084	0.476923	0.523077	0.242191	0.757809
477819777	1000	101085	0.487365	0.512635	0.250897	0.749103
477819777	1000	101086	0.486282	0.513718	0.255131	0.744869
477819777	1000	101087	0.490004	0.509996	0.238133	0.761867
477819777	1000	101088	0.490282	0.509718	0.234772	0.765228
477819777	1000	101089	0.485981	0.514019	0.220953	0.779047
477819777	1000	101090	0.482404	0.517596	0.216512	0.783488
477819777	1000	101091	0.470068	0.529932	0.217045	0.782955
477819777	1000	101092	0.471888	0.528112	0.231076	0.768924
477819777	1000	101093	0.46563	0.53437	0.236307	0.763693
477819777	1000	101094	0.458745	0.541255	0.236725	0.763275
477819777	1000	101095	0.447337	0.552663	0.223732	0.776268
477819777	1000	101096	0.459645	0.540355	0.217288	0.782712
477819777	1000	101097	0.462142	0.537858	0.206038	0.793962
477819777	1000	101098	0.464923	0.535077	0.202261	0.797739
477819777	1000	101099	0.457547	0.542453	0.200733	0.799267
477819777	1000	101100	0.461021	0.538979	0.205419	0.794581
477819777	1000	101101	0.462215	0.537785	0.210484	0.789516
477819777	1000	101102	0.462699	0.537301	0.216333	0.783667
477819777	1000	101103	0.460142	0.539858	0.217762	0.782238
477819777	1000	101104	0.456245	0.543755	0.212389	0.787611
477819777	1000	101105	0.451268	0.548732	0.213247	0.786753
477819777	1000	101106	0.446378	0.553622	0.207197	0.792803
477819777	1000	101107	0.438068	0.561932	0.199767	0.800233
477819777	1000	101108	0.451239	0.548761	0.210568	0.789432
477819777	1000	101109	0.464342	0.535658	0.199919	0.800081
477819777	1000	101110	0.472771	0.527229	0.204681	0.795319
477819777	1000	101111	0.467684	0.532316	0.200877	0.799123
477819777	1000	101112	0.461262	0.538738	0.193109	0.806891
477819777	1000	101113	0.454545	0.545455	0.199516	0.800484
477819777	1000	101114	0.460532	0.539468	0.186365	0.813635
477819777	1000	101115	0.458266	0.541734	0.193918	0.806082
477819777	1000	101116	0.463149	0.536851	0.191498	0.808502
477819777	1000	101117	0.501418	0.498582	0.178981	0.821019
477819777	1000	101118	0.488198	0.511802	0.179414	0.820586
477819777	1000	101119	0.478209	0.521791	0.184168	0.815832
477819777	1000	101120	0.467682	0.532318	0.189032	0.810968
477819777	1000	101121	0.484394	0.515606	0.185905	0.814095
477819777	1000	101122	0.489875	0.510125	0.174753	0.825247
477819777	1000	101123	0.491186	0.508814	0.177316	0.822684
477819777	1000	101124	0.500783	0.499217	0.182747	0.817253
477819777	1000	101125	0.491697	0.508303	0.169498	0.830502
477819777	1000	101126	0.493981	0.506019	0.159888	0.840112
477819777	1000	101127	0.491883	0.508117	0.175473	0.824527
477819777	1000	101128	0.501392	0.498608	0.174245	0.825755
477819777	1000	101129	0.521032	0.478968	0.175	0.825
477819777	1000	101130	0.516013	0.483987	0.182254	0.817746
477819777	1000	101131	0.524268	0.475732	0.187076	0.812924
477819777	1000	101132	0.52356	0.47644	0.176798	0.823202
477819777	1000	101133	0.514781	0.485219	0.171336	0.828664
477819777	1000	101134	0.500196	0.499804	0.176111	0.823889
477819777	1000	101135	0.498371	0.501629	0.172563	0.827437
477819777	1000	101136	0.480268	0.519732	0.167478	0.832522
477819777	1000	101137	0.479871	0.520129	0.16097	0.83903
477819777	1000	101138	0.470923	0.529077	0.160567	0.839433
477819777	1000	101139	0.475329	0.524671	0.160047	0.839953
477819777	1000	101140	0.47136	0.52864	0.158488	0.841512
477819777	1000	101141	0.46495	0.53505	0.152727	0.847273
477819777	1000	101142	0.45661	0.54339	0.15588	0.84412
477819777	1000	101143	0.452267	0.547733	0.140788	0.859212
477819777	1000	101144	0.435358	0.564642	0.137336	0.862664
477819777	1000	101145	0.441104	0.558896	0.135692	0.864308
477819777	1000	101146	0.444092	0.555908	0.128329	0.871671
477819777	1000	101147	0.449823	0.550177	0.129728	0.870272
477819777	1000	101148	0.442417	0.557583	0.134964	0.865036
477819777	1000	101149	0.44133	0.55867	0.127048	0.872952
477819777	1000	101150	0.441129	0.558871	0.133333	0.866667
477819777	1000	101151	0.435497	0.564503	0.148562	0.851438
477819777	1000	101152	0.436681	0.563319	0.153164	0.846836
477819777	1000	101153	0.447863	0.552137	0.160192	0.839808
477819777	1000	101154	0.452846	0.547154	0.153937	0.846063
477819777	1000	101155	0.453543	0.546457	0.174797	0.825203
477819777	1000	101156	0.447326	0.552674	0.18049	0.81951
477819777	1000	101157	0.45812	0.54188	0.19129	0.80871
477819777	1000	101158	0.461385	0.538615	0.189924	0.810076
477819777	1000	101159	0.44801	0.55199	0.184791	0.815209
477819777	1000	101160	0.456903	0.543097	0.186447	0.813553
477819777	1000	101161	0.475826	0.524174	0.180699	0.819301
477819777	1000	101162	0.483007	0.516993	0.182473	0.817527
477819777	1000	101163	0.479764	0.520236	0.182077	0.817923
477819777	1000	101164	0.492203	0.507797	0.183273	0.816727
477819777	1000	101165	0.509256	0.490744	0.175132	0.824868
477819777	1000	101166	0.514567	0.485433	0.175185	0.824815
477819777	1000	101167	0.516335	0.483665	0.170683	0.829317
477819777	1000	101168	0.529412	0.470588	0.169279	0.830721
477819777	1000	101169	0.537343	0.462657	0.179967	0.820033
477819777	1000	101170	0.537595	0.462405	0.179069	0.820931
477819777	1000	101171	0.532635	0.467365	0.18745	0.81255
477819777	1000	101172	0.532239	0.467761	0.193368	0.806632
477819777	1000	101173	0.523848	0.476152	0.19945	0.80055
477819777	1000	101174	0.506515	0.493485	0.195362	0.804638
477819777	1000	101175	0.487411	0.512589	0.200163	0.799837
477819777	1000	101176	0.505246	0.494754	0.187946	0.812054
477819777	1000	101177	0.506405	0.493595	0.18785	0.81215
477819777	1000	101178	0.517118	0.482882	0.178859	0.821141
477819777	1000	101179	0.532389	0.467611	0.180632	0.819368
477819777	1000	101180	0.5272	0.4728	0.1892	0.8108
477819777	1000	101181	0.525565	0.474435	0.182883	0.817117
477819777	1000	101182	0.522727	0.477273	0.199839	0.800161
477819777	1000	101183	0.531797	0.468203	0.203301	0.796699
477819777	1000	101184	0.517282	0.482718	0.207008	0.792992
477819777	1000	101185	0.522617	0.477383	0.209588	0.790412
477819777	1000	101186	0.526736	0.473264	0.204491	0.795509
477819777	1000	101187	0.511555	0.488445	0.225174	0.774826
477819777	1000	101188	0.499194	0.500806	0.221429	0.778571
477819777	1000	101189	0.494364	0.505636	0.226153	0.773847
477819777	1000	101190	0.500399	0.499601	0.210906	0.789094
477819777	1000	101191	0.511002	0.488998	0.218775	0.781225
477819777	1000	101192	0.499595	0.500405	0.219194	0.780806
477819777	1000	101193	0.489497	0.510503	0.218813	0.781187
477819777	1000	101194	0.490095	0.509905	0.222132	0.777868
477819777	1000	101195	0.48732	0.51268	0.20435	0.79565
477819777	1000	101196	0.475383	0.524617	0.20341	0.79659
477819777	1000	101197	0.475324	0.524676	0.206487	0.793513
477819777	1000	101198	0.478591	0.521409	0.195922	0.804078
477819777	1000	101199	0.465339	0.534661	0.195181	0.804819
477819777	1000	101200	0.472488	0.527512	0.1874	0.8126
477819777	1000	101201	0.468543	0.531457	0.195046	0.804954
477819777	1000	101202	0.473621	0.526379	0.185348	0.814652
477819777	1000	101203	0.472244	0.527756	0.177159	0.822841
477819777	1000	101204	0.461661	0.538339	0.175881	0.824119
477819777	1000	101205	0.466377	0.533623	0.173139	0.826861
477819777	1000	101206	0.473161	0.526839	0.17827	0.82173
477819777	1000	101207	0.47489	0.52511	0.174034	0.825966
477819777	1000	101208	0.474369	0.525631	0.163149	0.836851
477819777	1000	101209	0.479688	0.520312	0.174015	0.825985
477819777	1000	101210	0.488308	0.511692	0.175616	0.824384
477819777	1000	101211	0.48721	0.51279	0.172538	0.827462
477819777	1000	101212	0.488565	0.511435	0.187094	0.812906
477819777	1000	101213	0.503832	0.496168	0.178104	0.821896
477819777	1000	101214	0.491613	0.508387	0.175881	0.824119
477819777	1000	101215	0.490283	0.509717	0.173518	0.826482
477819777	1000	101216	0.469715	0.530285	0.165935	0.834065
477819777	1000	101217	0.462992	0.537008	0.165447	0.834553
477819777	1000	101218	0.453785	0.546215	0.165462	0.834538
477819777	1000	101219	0.467931	0.532069	0.168981	0.831019
477819777	1000	101220	0.472813	0.527187	0.177498	0.822502
477819777	1000	101221	0.470942	0.529058	0.17485	0.82515
477819777	1000	101222	0.474095	0.525905	0.181854	0.818146
477819777	1000	101223	0.47558	0.52442	0.184253	0.815747
477819777	1000	101224	0.456055	0.543945	0.187278	0.812722
477819777	1000	101225	0.455804	0.544196	0.178389	0.821611
477819777	1000	101226	0.442017	0.557983	0.200242	0.799758
477819777	1000	101227	0.444757	0.555243	0.187176	0.812824
477819777	1000	101228	0.451334	0.548666	0.193312	0.806688
477819777	1000	101229	0.467252	0.532748	0.18109	0.81891
477819777	1000	101230	0.470259	0.529741	0.184369	0.815631
477819777	1000	101231	0.467569	0.532431	0.202654	0.797346
477819777	1000	101232	0.466425	0.533575	0.198965	0.801035
477819777	1000	101233	0.464933	0.535067	0.210804	0.789196
477819777	1000	101234	0.46727	0.53273	0.200311	0.799689
477819777	1000	101235	0.472013	0.527987	0.20395	0.79605
477819777	1000	101236	0.479375	0.520625	0.200959	0.799041
477819777	1000	101237	0.50371	0.49629	0.193473	0.806527
477819777	1000	101238	0.496261	0.503739	0.196015	0.803985
477819777	1000	101239	0.486635	0.513365	0.200326	0.799674
477819777	1000	101240	0.486156	0.513844	0.198113	0.801887
477819777	1000	101241	0.484564	0.515436	0.192544	0.807456
477819777	1000	101242	0.492829	0.507171	0.178313	0.821687
477819777	1000	101243	0.506158	0.493842	0.187676	0.812324
477819777	1000	101244	0.493064	0.506936	0.205087	0.794913
477819777	1000	101245	0.487662	0.512338	0.212096	0.787904
477819777	1000	101246	0.503792	0.496208	0.21523	0.78477
477819777	1000	101247	0.496777	0.503223	0.212867	0.787133
477819777	1000	101248	0.520548	0.479452	0.222002	0.777998
477819777	1000	101249	0.517338	0.482662	0.226817	0.773183
477819777	1000	101250	0.508123	0.491877	0.236407	0.763593
477819777	1000	101251	0.496448	0.503552	0.233982	0.766018
477819777	1000	101252	0.508408	0.491592	0.231682	0.768318
477819777	1000	101253	0.486011	0.513989	0.243395	0.756605
477819777	1000	101254	0.499008	0.500992	0.244453	0.755547
477819777	1000	101255	0.492147	0.507853	0.234803	0.765197
477819777	1000	101256	0.4944	0.5056	0.232	0.768
477819777	1000	101257	0.507212	0.492788	0.243211	0.756789
477819777	1000	101258	0.511767	0.488233	0.241877	0.758123
477819777	1000	101259	0.514676	0.485324	0.248707	0.751293
477819777	1000	101260	0.504016	0.495984	0.249004	0.750996
477819777	1000	101261	0.495805	0.504195	0.243893	0.756107
477819777	1000	101262	0.504081	0.495919	0.245159	0.754841
477819777	1000	101263	0.498019	0.501981	0.241922	0.758078
477819777	1000	101264	0.501179	0.498821	0.240228	0.759772
477819777	1000	101265	0.503415	0.496585	0.23855	0.76145
477819777	1000	101266	0.512605	0.487395	0.22591	0.77409
477819777	1000	101267	0.507329	0.492671	0.219733	0.780267
477819777	1000	101268	0.512454	0.487546	0.212074	0.787926
477819777	1000	101269	0.502028	0.497972	0.210734	0.789266
477819777	1000	101270	0.512921	0.487079	0.202371	0.797629
477819777	1000	101271	0.506899	0.493101	0.200315	0.799685
477819777	1000	101272	0.499197	0.500803	0.198008	0.801992
477819777	1000	101273	0.506844	0.493156	0.183381	0.816619
477819777	1000	101274	0.511702	0.488298	0.179911	0.820089
477819777	1000	101275	0.512759	0.487241	0.18138	0.81862
477819777	1000	101276	0.51761	0.48239	0.16943	0.83057
477819777	1000	101277	0.502544	0.497456	0.169734	0.830266
477819777	1000	101278	0.507092	0.492908	0.154346	0.845654
477819777	1000	101279	0.495002	0.504998	0.14886	0.85114
477819777	1000	101280	0.49265	0.50735	0.139348	0.860652
477819777	1000	101281	0.466505	0.533495	0.143933	0.856067
477819777	1000	101282	0.447421	0.552579	0.141657	0.858343
477819777	1000	101283	0.458617	0.541383	0.147659	0.852341
477819777	1000	101284	0.46683	0.53317	0.158718	0.841282
477819777	1000	101285	0.481038	0.518962	0.157114	0.842886
477819777	1000	101286	0.481541	0.518459	0.162281	0.837719
477819777	1000	101287	0.46547	0.53453	0.169881	0.830119
477819777	1000	101288	0.475264	0.524736	0.170876	0.829124
477819777	1000	101289	0.472627	0.527373	0.175132	0.824868
477819777	1000	101290	0.468812	0.531188	0.1764	0.8236
477819777	1000	101291	0.458561	0.541439	0.174857	0.825143
477819777	1000	101292	0.440821	0.559179	0.168124	0.831876
477819777	1000	101293	0.410932	0.589068	0.172161	0.827839
477819777	1000	101294	0.42055	0.57945	0.173162	0.826838
477819777	1000	101295	0.424218	0.575782	0.163607	0.836393
477819777	1000	101296	0.429759	0.570241	0.170643	0.829357
477819777	1000	101297	0.422434	0.577566	0.170555	0.829445
477819777	1000	101298	0.423558	0.576442	0.167791	0.832209
477819777	1000	101299	0.414634	0.585366	0.162734	0.837266
477819777	1000	101300	0.409498	0.590502	0.165775	0.834225
477819777	1000	101301	0.388603	0.611397	0.163769	0.836231
477819777	1000	101302	0.386263	0.613737	0.165941	0.834059
477819777	1000	101303	0.39521	0.60479	0.163527	0.836473
477819777	1000	101304	0.403823	0.596177	0.169144	0.830856
477819777	1000	101305	0.40065	0.59935	0.172115	0.827885
477819777	1000	101306	0.40726	0.59274	0.155636	0.844364
477819777	1000	101307	0.399054	0.600946	0.148133	0.851867
477819777	1000	101308	0.407072	0.592928	0.15109	0.84891
477819777	1000	101309	0.402997	0.597003	0.144212	0.855788
477819777	1000	101310	0.403135	0.596865	0.140127	0.859873
477819777	1000	101311	0.401302	0.598698	0.150216	0.849784
477819777	1000	101312	0.402624	0.597376	0.158141	0.841859
477819777	1000	101313	0.403405	0.596595	0.15481	0.84519
477819777	1000	101314	0.387021	0.612979	0.151925	0.848075
477819777	1000	101315	0.390916	0.609084	0.149566	0.850434
477819777	1000	101316	0.405717	0.594283	0.147118	0.852882
477819777	1000	101317	0.400078	0.599922	0.153909	0.846091
477819777	1000	101318	0.406457	0.593543	0.159056	0.840944
477819777	1000	101319	0.378049	0.621951	0.16378	0.83622
477819777	1000	101320	0.377559	0.622441	0.170325	0.829675
477819777	1000	101321	0.375	0.625	0.163493	0.836507
477819777	1000	101322	0.396083	0.603917	0.166133	0.833867
477819777	1000	101323	0.385425	0.614575	0.159289	0.840711
477819777	1000	101324	0.371325	0.628675	0.154946	0.845054
477819777	1000	101325	0.37185	0.62815	0.147873	0.852127
477819777	1000	101326	0.35604	0.64396	0.146263	0.853737
477819777	1000	101327	0.359838	0.640162	0.142801	0.857199
477819777	1000	101328	0.371657	0.628343	0.140681	0.859319
477819777	1000	101329	0.378518	0.621482	0.138474	0.861526
477819777	1000	101330	0.362992	0.637008	0.129268	0.870732
477819777	1000	101331	0.356428	0.643572	0.131043	0.868957
477819777	1000	101332	0.3496	0.6504	0.14	0.86
477819777	1000	101333	0.337931	0.662069	0.136489	0.863511
477819777	1000	101334	0.325749	0.674251	0.13507	0.86493
477819777	1000	101335	0.321858	0.678142	0.130166	0.869834
477819777	1000	101336	0.324346	0.675654	0.123041	0.876959
477819777	1000	101337	0.308982	0.691018	0.12024	0.87976
477819777	1000	101338	0.331286	0.668714	0.123925	0.876075
477819777	1000	101339	0.321647	0.678353	0.129172	0.870828
477819777	1000	101340	0.317189	0.682811	0.138654	0.861346
477819777	1000	101341	0.327049	0.672951	0.130469	0.869531
477819777	1000	101342	0.336834	0.663166	0.124743	0.875257
477819777	1000	101343	0.33119	0.66881	0.128185	0.871815
477819777	1000	101344	0.334649	0.665351	0.132603	0.867397
477819777	1000	101345	0.347895	0.652105	0.11805	0.88195
477819777	1000	101346	0.344883	0.655117	0.125496	0.874504
477819777	1000	101347	0.333985	0.666015	0.135898	0.864102
477819777	1000	101348	0.344534	0.655466	0.138735	0.861265
477819777	1000	101349	0.348346	0.651654	0.134484	0.865516
477819777	1000	101350	0.353472	0.646528	0.141167	0.858833
477819777	1000	101351	0.363636	0.636364	0.138218	0.861782
477819777	1000	101352	0.359076	0.640924	0.141881	0.858119
477819777	1000	101353	0.358536	0.641464	0.136711	0.863289
477819777	1000	101354	0.355591	0.644409	0.140543	0.859457
477819777	1000	101355	0.357085	0.642915	0.134041	0.865959
477819777	1000	101356	0.339496	0.660504	0.131408	0.868592
477819777	1000	101357	0.335592	0.664408	0.132878	0.867122
477819777	1000	101358	0.34072	0.65928	0.152446	0.847554
477819777	1000	101359	0.34846	0.65154	0.136256	0.863744
477819777	1000	101360	0.338394	0.661606	0.132159	0.867841
477819777	1000	101361	0.323248	0.676752	0.132235	0.867765
477819777	1000	101362	0.313368	0.686632	0.135135	0.864865
477819777	1000	101363	0.321371	0.678629	0.138492	0.861508
477819777	1000	101364	0.307723	0.692277	0.137145	0.862855
477819777	1000	101365	0.298189	0.701811	0.138767	0.861233
477819777	1000	101366	0.307881	0.692119	0.136417	0.863583
477819777	1000	101367	0.307566	0.692434	0.133178	0.866822
477819777	1000	101368	0.306931	0.693069	0.13697	0.86303
477819777	1000	101369	0.313883	0.686117	0.126441	0.873559
477819777	1000	101370	0.318145	0.681855	0.124206	0.875794
477819777	1000	101371	0.32396	0.67604	0.131717	0.868283
477819777	1000	101372	0.315074	0.684926	0.119126	0.880874
477819777	1000	101373	0.298331	0.701669	0.112466	0.887534
477819777	1000	101374	0.302805	0.697195	0.115295	0.884705
477819777	1000	101375	0.308711	0.691289	0.110801	0.889199
477819777	1000	101376	0.315372	0.684628	0.108643	0.891357
477819777	1000	101377	0.317505	0.682495	0.103777	0.896223
477819777	1000	101378	0.31737	0.68263	0.115142	0.884858
477819777	1000	101379	0.308068	0.691932	0.118225	0.881775
477819777	1000	101380	0.317217	0.682783	0.124593	0.875407
477819777	1000	101381	0.317694	0.682306	0.131992	0.868008
477819777	1000	101382	0.304931	0.695069	0.133063	0.866937
477819777	1000	101383	0.2984	0.7016	0.1336	0.8664
477819777	1000	101384	0.299757	0.700243	0.139241	0.860759
477819777	1000	101385	0.30895	0.69105	0.13396	0.86604
477819777	1000	101386	0.315134	0.684866	0.146672	0.853328
477819777	1000	101387	0.291399	0.708601	0.148885	0.851115
477819777	1000	101388	0.291483	0.708517	0.157263	0.842737
477819777	1000	101389	0.27963	0.72037	0.164875	0.835125
477819777	1000	101390	0.28675	0.71325	0.160906	0.839094
477819777	1000	101391	0.285268	0.714732	0.159361	0.840639
477819777	1000	101392	0.277189	0.722811	0.163881	0.836119
477819777	1000	101393	0.289013	0.710987	0.155547	0.844453
477819777	1000	101394	0.28888	0.71112	0.156086	0.843914
477819777	1000	101395	0.293629	0.706371	0.157299	0.842701
477819777	1000	101396	0.303701	0.696299	0.160302	0.839698
477819777	1000	101397	0.314911	0.685089	0.156137	0.843863
477819777	1000	101398	0.311339	0.688661	0.151883	0.848117
477819777	1000	101399	0.323058	0.676942	0.157874	0.842126
477819777	1000	101400	0.343409	0.656591	0.156608	0.843392
477819777	1000	101401	0.324551	0.675449	0.153507	0.846493
477819777	1000	101402	0.309553	0.690447	0.163998	0.836002
477819777	1000	101403	0.297383	0.702617	0.164649	0.835351
477819777	1000	101404	0.290829	0.709171	0.163484	0.836516
477819777	1000	101405	0.287384	0.712616	0.160778	0.839222
477819777	1000	101406	0.286566	0.713434	0.157407	0.842593
477819777	1000	101407	0.277074	0.722926	0.158637	0.841363
477819777	1000	101408	0.277375	0.722625	0.153418	0.846582
477819777	1000	101409	0.285658	0.714342	0.170593	0.829407
477819777	1000	101410	0.28391	0.71609	0.177603	0.822397
477819777	1000	101411	0.277244	0.722756	0.173722	0.826278
477819777	1000	101412	0.280255	0.719745	0.18127	0.81873
477819777	1000	101413	0.262843	0.737157	0.167939	0.832061
477819777	1000	101414	0.266263	0.733737	0.155248	0.844752
477819777	1000	101415	0.261905	0.738095	0.147502	0.852498
477819777	1000	101416	0.259992	0.740008	0.145168	0.854832
477819777	1000	101417	0.266298	0.733702	0.145808	0.854192
477819777	1000	101418	0.25231	0.74769	0.14536	0.85464
477819777	1000	101419	0.253392	0.746608	0.151965	0.848035
477819777	1000	101420	0.256713	0.743287	0.166798	0.833202
477819777	1000	101421	0.251849	0.748151	0.153157	0.846843
477819777	1000	101422	0.260524	0.739476	0.149476	0.850524
477819777	1000	101423	0.260182	0.739818	0.147713	0.852287
477819777	1000	101424	0.25421	0.74579	0.159218	0.840782
477819777	1000	101425	0.257935	0.742065	0.15691	0.84309
477819777	1000	101426	0.256327	0.743673	0.149804	0.850196
477819777	1000	101427	0.24901	0.75099	0.140663	0.859337
477819777	1000	101428	0.253521	0.746479	0.141918	0.858082
477819777	1000	101429	0.252874	0.747126	0.1522	0.8478
477819777	1000	101430	0.266152	0.733848	0.137062	0.862938
477819777	1000	101431	0.269307	0.730693	0.134545	0.865455
477819777	1000	101432	0.267516	0.732484	0.133039	0.866961
477819777	1000	101433	0.283594	0.716406	0.128041	0.871959
477819777	1000	101434	0.260547	0.739453	0.129508	0.870492
477819777	1000	101435	0.261396	0.738604	0.12852	0.87148
477819777	1000	101436	0.268021	0.731979	0.122137	0.877863
477819777	1000	101437	0.256616	0.743384	0.109737	0.890263
477819777	1000	101438	0.247373	0.752627	0.113618	0.886382
477819777	1000	101439	0.241323	0.758677	0.110153	0.889847
477819777	1000	101440	0.2372	0.7628	0.1176	0.8824
477819777	1000	101441	0.227473	0.772527	0.114263	0.885737
477819777	1000	101442	0.220466	0.779534	0.111381	0.888619
477819777	1000	101443	0.222222	0.777778	0.117671	0.882329
477819777	1000	101444	0.218066	0.781934	0.12304	0.87696
477819777	1000	101445	0.21799	0.78201	0.121248	0.878752
477819777	1000	101446	0.20835	0.79165	0.127939	0.872061
477819777	1000	101447	0.204709	0.795291	0.13753	0.86247
477819777	1000	101448	0.202741	0.797259	0.132195	0.867805
477819777	1000	101449	0.192682	0.807318	0.124229	0.875771
477819777	1000	101450	0.181284	0.818716	0.121832	0.878168
477819777	1000	101451	0.176683	0.823317	0.121805	0.878195
477819777	1000	101452	0.185663	0.814337	0.121176	0.878824
477819777	1000	101453	0.185559	0.814441	0.1217	0.8783
477819777	1000	101454	0.197521	0.802479	0.119648	0.880352
477819777	1000	101455	0.201876	0.798124	0.110283	0.889717
477819777	1000	101456	0.198567	0.801433	0.114998	0.885002
477819777	1000	101457	0.196429	0.803571	0.115323	0.884677
477819777	1000	101458	0.196557	0.803443	0.116707	0.883293
477819777	1000	101459	0.209516	0.790484	0.108443	0.891557
477819777	1000	101460	0.206387	0.793613	0.10501	0.89499
477819777	1000	101461	0.196982	0.803018	0.117347	0.882653
477819777	1000	101462	0.203168	0.796832	0.112727	0.887273
