ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
1382189340	100	100208	0.441065	0.558935	0.578059	0.421941
1382189340	100	100209	0.416	0.584	0.54	0.46
1382189340	100	100210	0.421941	0.578059	0.536122	0.463878
1382189340	100	100211	0.423077	0.576923	0.525	0.475
1382189340	100	100212	0.34188	0.65812	0.496241	0.503759
1382189340	100	100213	0.32567	0.67433	0.460251	0.539749
1382189340	100	100214	0.358871	0.641129	0.436508	0.563492
1382189340	100	100215	0.388889	0.611111	0.447368	0.552632
1382189340	100	100216	0.359307	0.640693	0.483271	0.516729
1382189340	100	100217	0.299213	0.700787	0.382114	0.617886
1382189340	100	100218	0.306452	0.693548	0.373016	0.626984
1382189340	100	100219	0.3	0.7	0.330769	0.669231
1382189340	100	100220	0.313492	0.686508	0.322581	0.677419
1382189340	100	100221	0.288462	0.711538	0.325	0.675
1382189340	100	100222	0.248062	0.751938	0.293388	0.706612
1382189340	100	100223	0.203252	0.796748	0.318898	0.681102
1382189340	100	100224	0.185484	0.814516	0.277778	0.722222
1382189340	100	100225	0.161417	0.838583	0.243902	0.756098
1382189340	100	100226	0.171315	0.828685	0.257028	0.742972
1382189340	100	100227	0.160784	0.839216	0.216327	0.783673
1382189340	100	100228	0.175097	0.824903	0.246914	0.753086
1382189340	100	100229	0.195312	0.804688	0.233607	0.766393
1382189340	100	100230	0.230769	0.769231	0.225296	0.774704
1382189340	100	100231	0.228916	0.771084	0.243028	0.756972
1382189340	100	100232	0.246094	0.753906	0.241803	0.758197
1382189340	100	100233	0.2607	0.7393	0.218107	0.781893
1382189340	100	100234	0.261411	0.738589	0.196911	0.803089
1382189340	100	100235	0.268293	0.731707	0.200787	0.799213
1382189340	100	100236	0.290196	0.709804	0.208163	0.791837
1382189340	100	100237	0.301255	0.698745	0.210728	0.789272
1382189340	100	100238	0.275194	0.724806	0.214876	0.785124
1382189340	100	100239	0.275304	0.724696	0.201581	0.798419
1382189340	100	100240	0.302789	0.697211	0.208835	0.791165
1382189340	100	100241	0.297872	0.702128	0.215094	0.784906
1382189340	100	100242	0.280443	0.719557	0.218341	0.781659
1382189340	100	100243	0.302041	0.697959	0.219608	0.780392
1382189340	100	100244	0.259414	0.740586	0.237548	0.762452
1382189340	100	100245	0.29249	0.70751	0.202429	0.797571
1382189340	100	100246	0.254902	0.745098	0.208163	0.791837
1382189340	100	100247	0.257384	0.742616	0.220532	0.779468
1382189340	100	100248	0.267176	0.732824	0.239496	0.760504
1382189340	100	100249	0.257937	0.742063	0.205645	0.794355
1382189340	100	100250	0.236434	0.763566	0.219008	0.780992
1382189340	100	100251	0.251029	0.748971	0.241245	0.758755
1382189340	100	100252	0.228	0.772	0.22	0.78
1382189340	100	100253	0.220077	0.779923	0.224066	0.775934
1382189340	100	100254	0.237154	0.762846	0.226721	0.773279
1382189340	100	100255	0.223938	0.776062	0.228216	0.771784
1382189340	100	100256	0.164706	0.835294	0.22449	0.77551
1382189340	100	100257	0.164609	0.835391	0.229572	0.770428
1382189340	100	100258	0.20332	0.79668	0.243243	0.756757
1382189340	100	100259	0.195572	0.804428	0.292576	0.707424
1382189340	100	100260	0.177606	0.822394	0.26556	0.73444
1382189340	100	100261	0.218884	0.781116	0.299625	0.700375
1382189340	100	100262	0.22179	0.77821	0.304527	0.695473
1382189340	100	100263	0.251938	0.748062	0.293388	0.706612
1382189340	100	100264	0.228216	0.771784	0.293436	0.706564
1382189340	100	100265	0.216	0.784	0.268	0.732
1382189340	100	100266	0.207843	0.792157	0.277551	0.722449
1382189340	100	100267	0.242063	0.757937	0.229839	0.770161
1382189340	100	100268	0.279528	0.720472	0.284553	0.715447
1382189340	100	100269	0.300412	0.699588	0.291829	0.708171
1382189340	100	100270	0.272	0.728	0.28	0.72
1382189340	100	100271	0.27381	0.72619	0.298387	0.701613
1382189340	100	100272	0.27907	0.72093	0.293388	0.706612
1382189340	100	100273	0.298851	0.701149	0.225941	0.774059
1382189340	100	100274	0.339844	0.660156	0.237705	0.762295
1382189340	100	100275	0.338776	0.661224	0.258824	0.741176
1382189340	100	100276	0.290441	0.709559	0.214912	0.785088
1382189340	100	100277	0.292308	0.707692	0.183333	0.816667
1382189340	100	100278	0.328125	0.671875	0.139344	0.860656
1382189340	100	100279	0.332	0.668	0.136	0.864
1382189340	100	100280	0.349794	0.650206	0.143969	0.856031
1382189340	100	100281	0.330677	0.669323	0.144578	0.855422
1382189340	100	100282	0.338912	0.661088	0.130268	0.869732
1382189340	100	100283	0.336134	0.663866	0.114504	0.885496
1382189340	100	100284	0.318548	0.681452	0.130952	0.869048
1382189340	100	100285	0.318008	0.681992	0.125523	0.874477
1382189340	100	100286	0.284133	0.715867	0.104803	0.895197
1382189340	100	100287	0.257937	0.742063	0.125	0.875
1382189340	100	100288	0.205882	0.794118	0.131579	0.868421
1382189340	100	100289	0.200803	0.799197	0.123506	0.876494
1382189340	100	100290	0.18254	0.81746	0.108871	0.891129
1382189340	100	100291	0.162791	0.837209	0.115702	0.884298
1382189340	100	100292	0.198312	0.801688	0.110266	0.889734
1382189340	100	100293	0.213992	0.786008	0.124514	0.875486
1382189340	100	100294	0.246914	0.753086	0.132296	0.867704
1382189340	100	100295	0.266667	0.733333	0.13913	0.86087
1382189340	100	100296	0.25523	0.74477	0.153257	0.846743
1382189340	100	100297	0.270161	0.729839	0.18254	0.81746
1382189340	100	100298	0.268775	0.731225	0.178138	0.821862
1382189340	100	100299	0.284553	0.715447	0.188976	0.811024
1382189340	100	100300	0.254167	0.745833	0.161538	0.838462
