ID	Td	gen	p1m_in_p3	p2m_in_p3	p1f_in_p3	p2f_in_p3
1382167421	1000	101000	0.782258	0.217742	0.774194	0.225806
1382167421	1000	101001	0.793233	0.206767	0.760684	0.239316
1382167421	1000	101002	0.758621	0.241379	0.728033	0.271967
1382167421	1000	101003	0.737828	0.262172	0.738197	0.261803
1382167421	1000	101004	0.769531	0.230469	0.721311	0.278689
1382167421	1000	101005	0.767176	0.232824	0.773109	0.226891
1382167421	1000	101006	0.795181	0.204819	0.752988	0.247012
1382167421	1000	101007	0.850427	0.149573	0.718045	0.281955
1382167421	1000	101008	0.794677	0.205323	0.675105	0.324895
1382167421	1000	101009	0.830116	0.169884	0.605809	0.394191
1382167421	1000	101010	0.850806	0.149194	0.59127	0.40873
1382167421	1000	101011	0.877551	0.122449	0.6	0.4
1382167421	1000	101012	0.837838	0.162162	0.59751	0.40249
1382167421	1000	101013	0.838462	0.161538	0.604167	0.395833
1382167421	1000	101014	0.876	0.124	0.616	0.384
1382167421	1000	101015	0.864	0.136	0.616	0.384
1382167421	1000	101016	0.857724	0.142276	0.598425	0.401575
1382167421	1000	101017	0.858268	0.141732	0.613821	0.386179
1382167421	1000	101018	0.889328	0.110672	0.574899	0.425101
1382167421	1000	101019	0.884774	0.115226	0.618677	0.381323
1382167421	1000	101020	0.868644	0.131356	0.594697	0.405303
1382167421	1000	101021	0.870445	0.129555	0.577075	0.422925
1382167421	1000	101022	0.86747	0.13253	0.589641	0.410359
1382167421	1000	101023	0.893281	0.106719	0.631579	0.368421
1382167421	1000	101024	0.902128	0.0978723	0.596226	0.403774
1382167421	1000	101025	0.897959	0.102041	0.596078	0.403922
1382167421	1000	101026	0.898039	0.101961	0.661224	0.338776
1382167421	1000	101027	0.873563	0.126437	0.669456	0.330544
1382167421	1000	101028	0.841667	0.158333	0.646154	0.353846
1382167421	1000	101029	0.821138	0.178862	0.685039	0.314961
1382167421	1000	101030	0.837302	0.162698	0.705645	0.294355
1382167421	1000	101031	0.844262	0.155738	0.761719	0.238281
1382167421	1000	101032	0.850394	0.149606	0.747967	0.252033
1382167421	1000	101033	0.839695	0.160305	0.697479	0.302521
1382167421	1000	101034	0.827731	0.172269	0.69084	0.30916
1382167421	1000	101035	0.818548	0.181452	0.718254	0.281746
1382167421	1000	101036	0.857724	0.142276	0.783465	0.216535
1382167421	1000	101037	0.841085	0.158915	0.743802	0.256198
1382167421	1000	101038	0.783088	0.216912	0.741228	0.258772
1382167421	1000	101039	0.797521	0.202479	0.732558	0.267442
1382167421	1000	101040	0.797101	0.202899	0.75	0.25
1382167421	1000	101041	0.786885	0.213115	0.753906	0.246094
1382167421	1000	101042	0.785992	0.214008	0.73251	0.26749
1382167421	1000	101043	0.809322	0.190678	0.734848	0.265152
1382167421	1000	101044	0.815385	0.184615	0.775	0.225
1382167421	1000	101045	0.812766	0.187234	0.792453	0.207547
1382167421	1000	101046	0.839695	0.160305	0.819328	0.180672
1382167421	1000	101047	0.84585	0.15415	0.805668	0.194332
1382167421	1000	101048	0.877863	0.122137	0.794118	0.205882
1382167421	1000	101049	0.870588	0.129412	0.816327	0.183673
1382167421	1000	101050	0.853755	0.146245	0.793522	0.206478
1382167421	1000	101051	0.842742	0.157258	0.821429	0.178571
1382167421	1000	101052	0.8375	0.1625	0.815385	0.184615
1382167421	1000	101053	0.821293	0.178707	0.814346	0.185654
1382167421	1000	101054	0.792683	0.207317	0.807087	0.192913
1382167421	1000	101055	0.807087	0.192913	0.845528	0.154472
1382167421	1000	101056	0.800797	0.199203	0.839357	0.160643
1382167421	1000	101057	0.825911	0.174089	0.86166	0.13834
1382167421	1000	101058	0.821293	0.178707	0.877637	0.122363
1382167421	1000	101059	0.827869	0.172131	0.839844	0.160156
1382167421	1000	101060	0.852713	0.147287	0.867769	0.132231
1382167421	1000	101061	0.86194	0.13806	0.883621	0.116379
1382167421	1000	101062	0.853061	0.146939	0.886275	0.113725
1382167421	1000	101063	0.842324	0.157676	0.907336	0.0926641
1382167421	1000	101064	0.850394	0.149606	0.886179	0.113821
1382167421	1000	101065	0.848249	0.151751	0.876543	0.123457
1382167421	1000	101066	0.858824	0.141176	0.844898	0.155102
1382167421	1000	101067	0.890152	0.109848	0.847458	0.152542
1382167421	1000	101068	0.872727	0.127273	0.844444	0.155556
1382167421	1000	101069	0.842324	0.157676	0.787645	0.212355
1382167421	1000	101070	0.878431	0.121569	0.804082	0.195918
1382167421	1000	101071	0.866426	0.133574	0.811659	0.188341
1382167421	1000	101072	0.872093	0.127907	0.768595	0.231405
1382167421	1000	101073	0.897119	0.102881	0.758755	0.241245
1382167421	1000	101074	0.920635	0.0793651	0.766129	0.233871
