449205779,1000,1000,44,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,1000,100,49,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,1000,200,51,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,1000,2,51,0.333333,0.294118,0.0,0.29411764705882354,0.0,0.0,0.0,0.29411764705882354,0.0,0.0
449205779,1000,300,50,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,1000,400,57,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,1000,500,54,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,100,1000,57,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,100,100,44,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,100,200,50,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,100,2,55,0.333333,0.545455,0.008,0.5454545454545454,0.0,0.0,0.006369426751592357,0.5454545454545454,0.0,0.0
449205779,100,300,49,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,100,400,47,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,100,500,46,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,200,1000,57,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,200,100,53,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,200,200,53,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,200,2,55,0.333333,0.363636,0.0,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
449205779,200,300,53,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,200,400,49,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,200,500,44,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,300,1000,54,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,300,100,49,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,300,200,45,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,300,2,52,0.333333,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
449205779,300,300,49,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,300,400,48,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,300,500,52,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,400,1000,50,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,400,100,49,0.333333,0.44898,0.0,0.4489795918367347,0.0,0.0,0.0,0.4489795918367347,0.0,0.0
449205779,400,200,47,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,400,2,63,0.333333,0.238095,0.0,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.0,0.0
449205779,400,300,46,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,400,400,44,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,400,500,49,0.333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449205779,500,1000,61,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,500,100,53,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,500,200,49,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,500,2,45,0.333333,0.488889,0.0,0.4888888888888889,0.0,0.0,0.0,0.4888888888888889,0.0,0.0
449205779,500,300,44,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,500,400,42,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449205779,500,500,48,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414360816,1000,1000,46,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,1000,100,47,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,1000,200,42,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,1000,2,53,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,1000,300,48,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,1000,400,51,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,1000,500,54,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,100,1000,51,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,100,100,53,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,100,200,46,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,100,2,47,0.958333,0.957447,0.0,0.9574468085106383,0.0,0.0,0.0,0.9574468085106383,0.0,0.0
414360816,100,300,54,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,100,400,54,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,100,500,56,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,1000,50,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,100,47,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,200,49,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,2,51,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,300,51,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,400,53,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,200,500,53,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,1000,46,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,100,45,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,200,46,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,2,46,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,300,47,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,400,48,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,300,500,44,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,400,1000,53,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,400,100,54,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,400,200,54,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,400,2,47,0.958333,0.93617,0.0,0.9361702127659575,0.0,0.0,0.0,0.9361702127659575,0.0,0.0
414360816,400,300,56,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,400,400,54,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,400,500,47,0.958333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
414360816,500,1000,47,0.958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414360816,500,100,51,0.958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414360816,500,200,53,0.958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
