477819777,1000,1000,100,0.461169,0.237151,0.013513513513513514,0.16,8,0,0.013377926421404682,0.16,8,0
477819777,1000,1000,10,0.461169,0.237151,0.06896551724137931,0.2,1,0,0.06896551724137931,0.2,1,0
477819777,1000,1000,20,0.461169,0.237151,0.03389830508474576,0.1,5,0,0.03389830508474576,0.1,5,0
477819777,1000,1000,50,0.461169,0.237151,0.02040816326530612,0.18,5,0,0.020134228187919462,0.18,5,0
477819777,1000,100,100,0.461169,0.461021,0.02027027027027027,0.52,0,0,0.020066889632107024,0.52,0,0
477819777,1000,100,10,0.461169,0.461021,0.1724137931034483,0.5,0,0,0.1724137931034483,0.5,0,0
477819777,1000,100,20,0.461169,0.461021,0.1016949152542373,0.6,0,0,0.1016949152542373,0.6,0,0
477819777,1000,100,50,0.461169,0.461021,0.04054054054054054,0.5,0,0,0.040268456375838924,0.5,0,0
477819777,1000,200,100,0.461169,0.472488,0.020202020202020204,0.51,0,0,0.020066889632107024,0.51,0,0
477819777,1000,200,10,0.461169,0.472488,0.1724137931034483,0.6,1,0,0.1724137931034483,0.6,1,0
477819777,1000,200,20,0.461169,0.472488,0.0847457627118644,0.45,0,0,0.0847457627118644,0.45,0,0
477819777,1000,200,50,0.461169,0.472488,0.033783783783783786,0.5,0,0,0.03355704697986577,0.5,0,0
477819777,1000,2,100,0.461169,0.461351,0.020202020202020204,0.4,0,0,0.020066889632107024,0.4,0,0
477819777,1000,2,10,0.461169,0.461351,0.1724137931034483,0.3,0,0,0.20689655172413793,0.3,0,0
477819777,1000,2,20,0.461169,0.461351,0.1016949152542373,0.3,0,0,0.1016949152542373,0.3,0,0
477819777,1000,2,50,0.461169,0.461351,0.040268456375838924,0.38,0,0,0.040268456375838924,0.38,0,0
477819777,1000,300,100,0.461169,0.409498,0.016778523489932886,0.39,4,0,0.020066889632107024,0.39,4,0
477819777,1000,300,10,0.461169,0.409498,0.10344827586206896,0.5,1,0,0.10344827586206896,0.5,1,0
477819777,1000,300,20,0.461169,0.409498,0.05084745762711865,0.6,3,0,0.05084745762711865,0.6,3,0
477819777,1000,300,50,0.461169,0.409498,0.03355704697986577,0.36,1,0,0.040268456375838924,0.36,1,0
477819777,1000,400,100,0.461169,0.343409,0.013422818791946308,0.32,6,0,0.013377926421404682,0.32,6,0
477819777,1000,400,10,0.461169,0.343409,0.13793103448275862,0.2,0,0,0.13793103448275862,0.2,0,0
